DATE,Perth Mint Spot,Perth Mint Spot,PRICE,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
22/02/18,983.4,1005.5,1260.93,1287.78,105764.67,108221.16,974.5,1001.1,1247.44,1283.32,104524.87,107508.13,978.67,1003.39,1254.22,1286.3,105131.1,107835.79,
23/02/18,990.7,1012.5,1263.33,1293.27,105866.2,108314.99,983.5,1007.6,1256.07,1287.17,105106.65,107662.06,986.88,1010.14,1260.24,1290.34,105495.96,108029.54,
24/02/18,,,,,,,,,,,,,,,,,,,
25/02/18,,,,,,,,,,,,,,,,,,,
26/02/18,996.5,1019.25,1264.34,1294.45,106147.18,108703.01,985,1005.1,1256.06,1282.51,105385.15,107626.92,991.12,1013.36,1260.88,1289.52,105715.27,108129.76,
27/02/18,992.9,1016.75,1263.53,1293.96,106160.87,108588.9,986.5,1009.3,1256.69,1286.88,105407.53,108031.97,989.86,1012.68,1260.58,1289.96,105856.48,108337.98,
28/02/18,973.3,997.75,1249.74,1281.3,104329.39,107158.35,966.5,991.1,1238.15,1270.32,103444.5,106275.65,971.65,993.9,1246.32,1275.34,104140.5,106584.64,
01/03/18,974.5,998.5,1255.64,1286.73,103930.43,106519.98,965,985.2,1246.93,1273.53,103042.7,105258.77,969.03,991.12,1252.26,1281.15,103409.94,105816.1,
02/03/18,959,982.5,1235.33,1265.95,101912.93,104079.17,950.74,975,1223.6,1256.77,100445.68,103125.75,955.58,978.37,1231.04,1260.72,101254.45,103713.52,
03/03/18,,,,,,,,,,,,,,,,,,,
04/03/18,,,,,,,,,,,,,,,,,,,
05/03/18,961,984.5,1239.52,1270.98,101433.55,103943.51,955.5,977,1232.9,1262.27,100786.14,103112.58,958.06,981.39,1236.59,1267.14,101045.42,103568.31,
06/03/18,955.5,977.5,1229.1,1258.53,101552.53,103849.6,948,971.6,1221.02,1251.42,100549.42,103115.91,953.17,975.05,1226.17,1254.71,101245.21,103626.96,
07/03/18,961,984.5,1233.95,1261.21,101414.33,104041.96,953.5,973.6,1221.34,1247.57,100728.39,102977.67,956.89,978.13,1226.47,1254.14,101073.25,103388.54,
08/03/18,945.5,969,1207.9,1238.66,100305.78,102733.38,939.9,959.8,1200.82,1230.62,99583.6,101834.78,942.95,964.65,1205.36,1233.48,99985.99,102344.11,
09/03/18,942.8,968,1211.13,1242.78,100595.52,103211.95,938.99,962.4,1204.77,1233.73,99890.82,102542.27,941.69,963.62,1208.55,1237.12,100406.59,102797.4,
10/03/18,,,,,,,,,,,,,,,,,,,
11/03/18,,,,,,,,,,,,,,,,,,,
12/03/18,957.7,981,1217.05,1247.46,102216.65,104701.41,948,972.3,1205.03,1236.71,100980.96,103647.18,953.18,977.39,1211.53,1242.59,101628.31,104254.76,
13/03/18,957.1,981.5,1213.98,1245.56,101947.06,104441.42,950.24,972.3,1206.5,1236.4,101185.02,103737.32,953.61,975.42,1210.96,1239.13,101644.7,104022.43,
14/03/18,961,982.75,1219.78,1248.73,102432.99,104721.84,955.49,976.5,1214.74,1242.43,101712.98,104046.08,958.32,979.71,1217.32,1244.9,102059.41,104400.02,
15/03/18,955.2,975.75,1212.39,1240.62,101199.82,103517.32,949.24,969.9,1206.15,1233.18,100605,102896.69,952.7,973.76,1209.64,1236.86,100992.58,103277.68,
16/03/18,948.3,970,1216.2,1244.87,100497.2,102671.27,943.24,965.1,1210.21,1239.7,99757.06,102340.83,946.1,967.17,1214.28,1241.69,100239.6,102520.67,
17/03/18,,,,,,,,,,,,,,,,,,,
18/03/18,,,,,,,,,,,,,,,,,,,
19/03/18,939.7,960,1217.7,1246.92,99570.61,101718.6,931,953.4,1208.78,1238.5,98490.49,100863.31,935.28,956.19,1214.21,1241.59,98976.5,101226.53,
20/03/18,946.1,967.25,1226.95,1255.03,100523.14,102954.09,940.74,963.4,1220.31,1250.68,100066.51,102293.91,944.09,964.84,1224.83,1252.29,100260.93,102531.01,
21/03/18,937.4,960,1217.92,1248.21,99739.82,102240,932.99,954.3,1212.8,1240.55,99167.51,101617.17,935.23,956.54,1215.38,1243.34,99532.64,101836.29,
22/03/18,952.7,975,1227.55,1259.36,100637.86,103086.75,946,968,1220.32,1246.62,99963.82,102598.32,948.89,971.75,1223.66,1253.58,100338.23,102813.76,
23/03/18,949.4,969.8,1230.11,1256.87,99544.59,101722.32,941.1,961.6,1222.37,1249.32,98636.69,100823.76,945.12,965.33,1225.41,1252,99092.21,101264.59,
24/03/18,,,,,,,,,,,,,,,,,,,
25/03/18,,,,,,,,,,,,,,,,,,,
26/03/18,944,963.8,1221.37,1247.24,99053.92,101170.09,938.7,959,1213.42,1239.98,98560.75,100687.22,941.99,961.91,1219.01,1245.1,98847.32,100979.39,
27/03/18,951.3,972.2,1230.18,1258.02,100410.82,102688.4,939,965,1211.77,1246.29,98961.21,101923.3,946.38,969.69,1222.95,1253.58,99902.61,102426.92,
28/03/18,936.7,960.5,1218.04,1250.16,98887.42,101445.13,929.49,953.3,1212.96,1242.17,98070.49,100525.49,934.32,957.54,1215.48,1246.07,98572.92,101074.1,
29/03/18,930.2,953.3,1215.72,1244.58,99178.65,101734.21,922,947,1201.93,1233.88,98303.64,100940.73,927.9,950.82,1210.72,1241.15,98923.4,101424.29,
30/03/18,919.49,946,1197.25,1232.09,97888.91,100796.3,919.49,946,1193.37,1228.57,97557.89,100455.74,919.49,946,1195.88,1230.9,97677.42,100555.5,
31/03/18,,,,,,,,,,,,,,,,,,,
01/04/18,,,,,,,,,,,,,,,,,,,
02/04/18,928.9,950.75,1209.82,1237.63,98732.78,101064.73,924.24,946.4,1202.81,1232.61,98182.02,100640.18,927.26,948.47,1207.34,1235.29,98569.55,100867.26,
03/04/18,926.8,948.25,1209.56,1237.12,98153.32,100397.1,921.74,943.4,1201.01,1227.47,97510.87,99918.96,924.29,945.09,1203.38,1230.89,97871.76,100129.28,
04/04/18,917.3,937.4,1194.21,1220.83,97683.28,99851.85,908.74,932.7,1179.88,1210.06,96798.98,99201.75,914.11,934.67,1188.25,1215.34,97272.78,99506.07,
05/04/18,908.8,929.1,1176.14,1203.46,96996.22,99227.88,897.99,920.8,1168.8,1197.24,96183.71,98645.3,902.58,925.18,1171.65,1201.41,96506.94,98971.53,
06/04/18,906.1,927.2,1178.74,1207.77,97061.43,99392.94,899,919.3,1171.92,1198.72,96521.16,98760.4,902.13,923.73,1174.71,1203.24,96733.31,99101.42,
07/04/18,,,,,,,,,,,,,,,,,,,
08/04/18,,,,,,,,,,,,,,,,,,,
09/04/18,914.1,934.35,1188.84,1215.21,97744.71,100031.51,909.3,929.1,1183.11,1212.29,97244.77,99525.19,911.13,932.78,1185.42,1213.92,97474.86,99833.93,
10/04/18,926.6,952,1199.95,1232.04,99294.46,101987.76,921.24,943.5,1192.31,1223.79,98333.16,100728.06,923.93,947.89,1196.39,1227.76,98835.24,101446.82,
11/04/18,924.4,946.25,1193.08,1221.12,98969.64,101352.84,917,941.6,1183.53,1212.62,98063.98,100977.18,920.95,944.6,1187.51,1218.39,98588.29,101169.55,
12/04/18,923.7,945.5,1189.72,1218.58,98641.92,101007.77,914.74,936.7,1180.16,1209.74,97804,100077.03,919.56,941.27,1185.58,1214.08,98239.58,100621.54,
13/04/18,923.9,944.1,1185.26,1216.79,99402.4,101613.48,914.5,939.5,1178.78,1207.46,98061.84,100817.75,919.73,942.4,1182.84,1212.31,98784.32,101262.23,
14/04/18,,,,,,,,,,,,,,,,,,,
15/04/18,,,,,,,,,,,,,,,,,,,
16/04/18,921.35,945,1185.02,1216.06,98937.63,101493,915.99,940,1181.01,1209.47,98184.97,100786.8,919.3,942.63,1182.79,1213.09,98612.19,101151.81,
17/04/18,922,949,1185.21,1219.17,98690.88,101467.08,917.4,937.3,1179.16,1204.91,98106.76,100281.73,920.17,942.92,1183.09,1212.7,98450.19,100936.82,
18/04/18,936.2,956.2,1207.22,1233.33,100426.17,102628.95,923.99,947.7,1190.1,1220.16,99119.45,101441.81,929.75,951.17,1197.36,1225.25,99696.81,102036.2,
19/04/18,940.1,967,1205.21,1240.38,100900.93,103759.1,932.9,953.7,1197.71,1224.73,100094.02,102265.25,936.17,959.13,1201.46,1231.34,100511.5,103024.36,
20/04/18,926.4,950.75,1199.84,1232.98,99611.57,102251.66,919.74,939.9,1193.13,1220.49,98908.84,101189.63,923.57,947.7,1196.83,1228.6,99324.38,101971.98,
21/04/18,,,,,,,,,,,,,,,,,,,
22/04/18,,,,,,,,,,,,,,,,,,,
23/04/18,918.7,941.25,1197.47,1226.7,99045.05,101485.58,913.5,933.2,1191.07,1220.67,98583.1,100813.6,916.03,938.44,1194.45,1223.99,98770.39,101232.61,
24/04/18,912.7,936,1199.82,1230.28,99207.36,101818.08,905,929,1190.32,1222.05,98491.15,101121.65,909.85,933.45,1196.33,1227.71,98960.43,101574.12,
25/04/18,921.25,944.65,1211.69,1242.8,100268.85,102853.49,911.5,934.5,1205.05,1233.5,99563.15,101972.64,916.88,940.22,1208.84,1240,99918.35,102512.95,
26/04/18,903.6,926.5,1193.66,1223.63,98826.73,101331.31,897.49,921,1186.37,1218.09,98104.63,100711.35,901.55,924.29,1190.71,1221.09,98563.6,101094.73,
27/04/18,900.1,922.5,1191.76,1222.83,98335.93,100930.73,895.99,916.8,1187.53,1215.11,97973.44,100224.58,898.66,919.35,1189.95,1217.82,98171.51,100487.15,
28/04/18,,,,,,,,,,,,,,,,,,,
29/04/18,,,,,,,,,,,,,,,,,,,
30/04/18,905.1,928.4,1194.56,1225.51,98701.16,101279.16,892.5,917,1180.71,1212.64,97452.08,100154.74,899.2,922.64,1188.55,1219.85,98137.07,100739.63,
01/05/18,895.2,919.5,1187.71,1221.44,97800.6,100501.35,890.8,911.3,1181.28,1211.86,97417.89,99895.02,892.68,915.04,1184.87,1214.98,97614.76,100109.96,
02/05/18,889.8,912.65,1183.48,1216.96,97649.31,100272.86,885,905,1180.16,1209.73,97075.42,99468.55,887.08,909.91,1182.49,1213.36,97360.75,99915.02,
03/05/18,892.3,912.4,1186.32,1213.45,97805,100081.16,886,907.5,1177.57,1207.85,97141.04,99583.77,889,909.41,1182.98,1210.64,97486.07,99776.18,
04/05/18,894.5,919.5,1188.97,1221.44,97623.76,100345.04,890,910.3,1180.99,1210.2,97036.7,99286.42,892.44,914.35,1184.14,1213.73,97335.09,99778.89,
05/05/18,,,,,,,,,,,,,,,,,,,
06/05/18,,,,,,,,,,,,,,,,,,,
07/05/18,908.4,934.5,1205.94,1241.37,99005.81,101813.78,901,921.1,1197.34,1224.22,98317.12,100528.85,905.75,926.73,1203.54,1231.75,98779.04,101113.33,
08/05/18,903.8,924.75,1204.84,1233,98405.74,100788.5,897.49,920.6,1197.29,1226.57,97817.44,100419.05,901.26,923,1200.92,1230.3,98207.73,100629.27,
09/05/18,905.9,929.5,1216.3,1249.66,98974.51,101789.55,899.4,919.1,1210.35,1239.38,98477.9,100887.35,902.56,924.03,1213.81,1243.23,98801.72,101216.71,
10/05/18,909.3,930.5,1215.32,1246.32,99804.77,102131.68,903.99,925.2,1210.02,1238.1,99176.74,101592.14,905.74,927.99,1212.63,1242.79,99422.31,101907.28,
11/05/18,918.3,938.4,1216.35,1245.02,100324.28,102664.1,911.49,933.2,1209.67,1238.98,99735.24,102204.06,915.02,935.73,1214.17,1242.06,100071.19,102381.25,
12/05/18,,,,,,,,,,,,,,,,,,,
13/05/18,,,,,,,,,,,,,,,,,,,
14/05/18,917.2,942,1214.35,1246.69,100424.23,103017.12,912.74,933.9,1206.85,1236.95,99689.46,102112.63,914.41,937.69,1210.43,1241.59,100002.76,102586.79,
15/05/18,903.6,926.25,1199.97,1229.92,99093.95,101655.94,897,917,1193.38,1220.39,98559.43,100805.81,900.82,921.81,1197.34,1225.74,98882.25,101242.55,
16/05/18,891,912,1192.69,1221.37,98208.58,100593.6,885.49,907.8,1185.71,1213.98,97642.98,100103.74,889.27,909.91,1189.59,1217.73,98027.45,100361.35,
17/05/18,883.3,906.6,1173.29,1204.82,97555.91,100007.84,876.74,899.5,1164.17,1194.24,97011.28,99394.75,881.75,904,1170.31,1200.36,97288.65,99803.07,
18/05/18,882.8,906,1174.56,1206.55,97840.72,100575.06,876.9,897.9,1165.13,1195.29,97135.41,99639.96,879.27,902.14,1169.92,1200.89,97476.5,100069.14,
19/05/18,,,,,,,,,,,,,,,,,,,
20/05/18,,,,,,,,,,,,,,,,,,,
21/05/18,875.6,898.8,1163.9,1195.05,97186.42,99703.88,870.2,890.4,1157.64,1184.83,96879.37,99172.75,872.83,894.84,1160.57,1190.2,97002.58,99496.81,
22/05/18,892,918.5,1173.38,1209.51,99056.6,101999.43,885.9,909.1,1167.19,1198.55,98268.49,100923.21,888.51,912.17,1171.02,1202.72,98567.19,101255.32,
23/05/18,899,922.25,1189.76,1221.1,99600.21,102157.63,892.24,914.7,1181.72,1212.12,98164.98,100723.35,895.82,917.64,1186.08,1215.4,98936,101396.46,
24/05/18,899.4,921.25,1188.9,1218.58,98547.48,100979.89,891.99,915.4,1178.79,1210.37,97804.03,100349.59,896.59,917.81,1185.24,1213.78,98253.89,100631.91,
25/05/18,903.2,923.9,1193.31,1221.28,98927.5,101277.92,898.9,922.1,1187.45,1216.72,98313.41,100809.1,901.09,922.85,1190.13,1219.32,98627.63,101060.99,
26/05/18,,,,,,,,,,,,,,,,,,,
27/05/18,,,,,,,,,,,,,,,,,,,
28/05/18,895.7,919,1184.01,1214.81,98025.41,100538.6,891.6,912.4,1177.96,1205.89,97496.46,99915.09,893.2,915.22,1180.11,1209.49,97752.61,100205.52,
29/05/18,897.9,920.25,1193.54,1221.62,97960.73,100408.48,893.6,913.9,1185.35,1212.96,97291.6,99542.85,895.78,917.19,1188.58,1217.45,97664.39,100057.49,
30/05/18,898.5,920.6,1199.95,1229.27,97673.56,99986.43,895.3,917.3,1190.5,1217.87,97220.63,99594.61,896.9,918.8,1195.45,1225.07,97391.9,99824.23,
31/05/18,905.4,925.6,1194.77,1222.56,98462.25,100696.02,898.6,919.7,1186.62,1215.97,97543.03,99965.53,901.08,922.4,1190.29,1218.82,97959.13,100321.12,
01/06/18,902.3,926.15,1195.42,1227.18,98513.11,101144.84,897.15,917.8,1185.9,1216.7,97679.25,100159.51,899.01,921.65,1189.66,1220.01,98015.41,100527.7,
02/06/18,,,,,,,,,,,,,,,,,,,
03/06/18,,,,,,,,,,,,,,,,,,,
04/06/18,895.3,918.5,1180.75,1211.58,98117.71,100739.53,887.3,913.3,1162.6,1195.73,97274.7,100042.88,892.23,916.19,1173.19,1205.01,97775.93,100443.72,
05/06/18,892.3,916.5,1167.08,1200.24,98063.77,100659.2,884.55,908.2,1158.24,1188.74,97201.34,99756.69,889.03,911.36,1163.64,1193.24,97657.69,100159.49,
06/06/18,894.9,920.2,1171.13,1200.84,98465.85,101129.98,888,912,1160.18,1191.07,97502.4,100218.02,891.77,914.94,1165.82,1196.49,97991.72,100584.87,
07/06/18,898.2,922.5,1173.81,1205.09,98852.69,101401.2,893.49,917.4,1166.47,1196.4,98168.85,100987.26,895.28,918.94,1169.16,1200.53,98456.84,101110.17,
08/06/18,891.4,915.5,1172.96,1204.98,97804.41,100540.21,886,909.7,1162.88,1197.24,97063.87,99621.25,888.6,912.72,1167.94,1200.11,97396.12,100095.48,
09/06/18,,,,,,,,,,,,,,,,,,,
10/06/18,,,,,,,,,,,,,,,,,,,
11/06/18,900.5,923.35,1183.49,1214.45,98803.08,101457.7,895.1,914.8,1176.06,1202.73,98174.67,100393.16,898.42,919.17,1180.72,1208.4,98561.99,100888.45,
12/06/18,897.1,918.45,1179.97,1206.61,98928.07,101354.44,893.65,915,1172.46,1202.68,98615.23,100823.85,895.6,916.36,1176.51,1204.21,98765.11,101106.57,
13/06/18,890.5,912.9,1176.47,1206.9,98320.11,100985,881.25,904.5,1164.13,1193.9,97448.63,100073.88,886.9,909.06,1171.57,1201.26,98037.04,100533.46,
14/06/18,896.8,917.8,1185.62,1214.02,98594.19,100988.81,886.5,912.1,1171.38,1206.86,97736.63,100403.97,891.7,914.44,1178.93,1209.29,98202.64,100744.15,
15/06/18,897,922,1201.29,1233.44,99324.81,101973.2,889.81,915.2,1191.66,1227.22,98288.41,101230.27,894.54,917.58,1198.13,1229.43,98965.46,101563.46,
16/06/18,,,,,,,,,,,,,,,,,,,
17/06/18,,,,,,,,,,,,,,,,,,,
18/06/18,880.2,903.9,1182.91,1215.41,97367.72,99796.67,872.74,897,1172.25,1205.93,96434.4,99109.53,876.52,900.19,1177.58,1209.79,96831.25,99492.27,
19/06/18,876.5,899,1184.96,1213.55,96716.05,98962.26,869.3,889.6,1173.93,1206.01,95283.97,97598.02,873.24,894.48,1180.49,1209.66,95944.12,98332.47,
20/06/18,858.9,880.5,1163.19,1193.41,94496.18,96949.65,850.8,871.8,1150.51,1178.27,93647.97,96054.92,853.57,875.76,1154.63,1185.02,93979.16,96469.13,
21/06/18,862.1,882.2,1170.38,1197.83,95141.36,97601.08,852.13,873,1157.79,1187.43,94227.41,96492.69,856.18,878.45,1162.45,1192.97,94619.73,97118.16,
22/06/18,855.4,882,1158.76,1190.69,93974.24,97143.48,846.85,871.35,1144.24,1178.46,93085.75,95892.07,851.15,876.18,1150.61,1184.98,93599.44,96409.16,
23/06/18,,,,,,,,,,,,,,,,,,,
24/06/18,,,,,,,,,,,,,,,,,,,
25/06/18,868.8,895.5,1168.46,1206.22,95498.5,98209.49,860.99,885,1160.11,1192.17,94202.01,96889.8,864.56,888.49,1164.19,1196.64,94686.34,97347.89,
26/06/18,860.1,883.4,1159.63,1192.33,94301.36,96705.8,848.8,873.2,1145.79,1179.2,93036.97,95763.84,853.97,878.8,1152.1,1186.11,93529.57,96304.98,
27/06/18,859.3,880.05,1162.16,1191.35,94540.19,96913.26,851.74,873.1,1154.12,1184.69,93452.91,95892.57,854.83,877.19,1158.02,1188.92,93918.17,96437.56,
28/06/18,847.1,872.5,1152.89,1186.99,93384.3,96132.05,838.5,867.03,1142.21,1180.15,92469.78,95488.06,843.4,869.01,1147.57,1182.84,92943.72,95815.01,
29/06/18,841.1,864.94,1144.51,1173.27,93076.56,95688.31,831.74,855.6,1127.17,1159.51,91932.22,94634.69,838.37,860.15,1137.02,1167.03,92702.67,95164.27,
30/06/18,,,,,,,,,,,,,,,,,,,
01/07/18,,,,,,,,,,,,,,,,,,,
02/07/18,843.6,867.5,1139.54,1173.25,93352.78,96127.68,829.74,854.5,1125.53,1158.17,91852.22,94610.24,836.28,860.29,1132.27,1165.18,92638.94,95346.71,
03/07/18,810.1,836.5,1101.5,1134.35,89831.99,92884.96,790.05,818.5,1073.58,1113.29,87656.05,90738.91,803.47,827.45,1092.75,1125.79,89085.38,91794.78,
04/07/18,832.6,857.15,1125.36,1157.25,91910.71,94620.79,827.74,852.4,1117.61,1151.58,91376.98,94164.63,829.84,854.22,1121.45,1154.77,91610.3,94345.6,
05/07/18,834.7,857.15,1131.34,1161.88,92134.19,94869.36,828.15,851.9,1122,1154.64,91622.6,94140.59,832.18,854.45,1127.48,1158.02,91932.55,94440.05,
06/07/18,835.6,859.16,1128.99,1163.39,92500.92,95117.6,826.5,851.1,1119.77,1149.78,91460.49,94242.3,832.22,854.95,1125.24,1156.38,92070.72,94635.5,
07/07/18,,,,,,,,,,,,,,,,,,,
08/07/18,,,,,,,,,,,,,,,,,,,
09/07/18,847.8,869,1134.31,1165.04,93647.99,95998.43,834.6,856.9,1122.98,1152.68,92131.49,94661.74,842.44,864.83,1129.7,1160.04,93028.65,95540.65,
10/07/18,844.4,868.5,1129.03,1162.49,93745.29,96438.24,832.3,852.4,1118.08,1145.39,92501.82,94769.83,839.93,861.98,1124.81,1154.64,93256.03,95742.48,
11/07/18,833.8,858.25,1123.87,1155.74,92393.38,95154.18,825.74,846.9,1113.01,1142.61,91576.01,93912.74,829.51,852.8,1118.39,1150.26,92053.1,94685.29,
12/07/18,824.8,846.1,1116.5,1146.13,92616.79,95067.8,816.4,839.8,1108.19,1140.72,91493.48,94127.6,820.64,843.5,1112.4,1143.83,92058.64,94669.98,
13/07/18,832.3,858.5,1123.01,1157.32,93733.63,96667.1,823.2,844.3,1113.98,1144.35,92782.87,95186.38,828.26,852.61,1118.03,1151.24,93290.4,96073.91,
14/07/18,,,,,,,,,,,,,,,,,,,
15/07/18,,,,,,,,,,,,,,,,,,,
16/07/18,820.7,846.25,1105.06,1138.2,92312.34,95110.3,817.25,840.1,1098.9,1132.89,91809.87,94511.25,818.95,843.58,1102.63,1136.15,92072.49,94881.62,
17/07/18,820.4,844.65,1104.23,1137.73,92130.92,94989.34,813.25,836.55,1096.17,1127.88,91319.84,93978.03,817.21,840.68,1100.83,1132.88,91813.98,94498.75,
18/07/18,807.7,832.45,1093.85,1127.52,91202.3,94050.2,794.74,820.2,1080.98,1115.77,89821.51,92756.42,803.33,826.65,1089.49,1121.41,90749.46,93424.84,
19/07/18,809.5,833.5,1093.92,1126.66,91295.41,94043.81,791,819.25,1072.69,1112.17,89351.36,92542.48,802.34,827.47,1083.05,1117.4,90479.17,93361.21,
20/07/18,805.5,826,1093.39,1121.52,90554.31,92891.96,792.25,814.3,1076.87,1110.45,89033.06,91527.32,797.56,819.93,1083.91,1114.75,89610.83,92174.79,
21/07/18,,,,,,,,,,,,,,,,,,,
22/07/18,,,,,,,,,,,,,,,,,,,
23/07/18,820.7,844.5,1105.32,1137.68,91111.22,93720.87,814.74,836.1,1098.2,1126.52,90449.38,92790.38,817.75,840.92,1101.71,1133.36,90722.4,93339.02,
24/07/18,825.8,850,1118.82,1151.14,91828.96,94562.5,817.24,839.9,1107.37,1139.77,90852.57,93539.66,820.45,845.26,1111.7,1145.88,91279.77,94097.67,
25/07/18,831,851.9,1120.97,1150.21,92398.89,94802.73,821.49,845.2,1105.94,1138.43,91341.47,94070.76,825.2,849.03,1113.32,1145.85,91778.94,94472.94,
26/07/18,835.2,859.25,1119.72,1152.55,92590.27,95282.23,825.75,850.2,1111.52,1143.91,91418.78,94117.14,830.05,854.99,1115.07,1149.01,91923.48,94732.4,
27/07/18,819,844.9,1108.4,1143.61,90900.81,93800.8,812.8,833.6,1101.76,1130.77,90358.98,92712.99,816.01,839.87,1105.04,1137.68,90619.56,93308.53,
28/07/18,,,,,,,,,,,,,,,,,,,
29/07/18,,,,,,,,,,,,,,,,,,,
30/07/18,820.5,843.7,1108.78,1140.6,91001.66,93616.95,809.5,835.4,1094.95,1129.84,89897.98,92812.94,814.29,839.32,1100.95,1135.21,90418.6,93243.3,
31/07/18,821.5,843.2,1106.19,1137.57,91216.8,93831.3,816.6,837.1,1100.69,1128.47,90835.97,93278.05,819.2,841.13,1103.83,1133.69,91012.97,93487.97,
01/08/18,827.7,852.75,1115.35,1150.03,92538.38,95345.98,818.25,843.5,1104.7,1138.79,91693.1,94505.74,824.63,848.81,1112.27,1145.28,92272.35,95025.59,
02/08/18,811.55,835.25,1098.56,1131.93,90504.06,93305.78,805.24,829.6,1088.31,1123.65,89832.57,92583.36,808.58,833.03,1094.03,1127.48,90229.17,92998.2,
03/08/18,814,840.71,1106.14,1143.05,90899.38,93957.75,810.99,833.4,1100.81,1132.18,90563.25,93110.29,812.76,836.64,1103.65,1136.52,90759.86,93471.89,
04/08/18,,,,,,,,,,,,,,,,,,,
05/08/18,,,,,,,,,,,,,,,,,,,
06/08/18,826.9,850,1116.98,1149.89,91959.55,94647.5,818.99,843.6,1107.49,1140.93,91079.88,93934.86,822.64,846.03,1112.31,1144.39,91514.94,94167.99,
07/08/18,825.1,850.5,1111.25,1144.53,91833.63,94677.66,809.5,835.4,1095.43,1130.45,90097.35,92988.37,816.4,841.41,1102.52,1136.83,90853.53,93692.19,
08/08/18,821.7,846,1105.92,1139.55,91529.16,94163.34,816.74,839,1099.99,1131.8,90621.64,93112.22,819.27,842.99,1103.26,1135.7,91128.74,93816.73,
09/08/18,826.5,850,1110.17,1142.72,91551.41,94303,815.1,842.4,1099.11,1134.19,90492.4,93413.74,821.92,845.46,1105.9,1137.83,91151.31,93793.34,
10/08/18,824.6,849.35,1127.48,1158.62,91548.89,94252.37,815.5,841.3,1112.34,1145.16,90451.09,93409.54,821.35,845.35,1117.42,1150.61,91081.47,93797.12,
11/08/18,,,,,,,,,,,,,,,,,,,
12/08/18,,,,,,,,,,,,,,,,,,,
13/08/18,820.6,840.8,1125.41,1153.99,90741.95,93059.74,804,829.2,1104.4,1140.26,88641,91402.72,810.65,833.88,1113.84,1146.28,89394.04,92013.54,
14/08/18,796.1,819.5,1095.5,1127.55,88398.94,91095.62,786.5,810.5,1080.95,1114.4,87013.44,89811.51,791.56,814.33,1088.72,1120.41,87739.35,90305.99,
15/08/18,788,817,1089.27,1129.39,87649.24,90923.93,774.24,800.75,1071.17,1108.46,86157.43,89163.51,781.16,806.92,1081.35,1117.44,86917.06,89830.39,
16/08/18,772.4,793.25,1062.74,1091.38,85581.92,87939.7,747.44,766.8,1033.66,1060.73,82659.39,84838.75,758.7,781.3,1045.83,1077.39,83998.69,86544.31,
17/08/18,772.7,797.35,1063.91,1096.92,85720.95,88367.54,767,791.2,1055.89,1089.02,85029.62,87751.99,770.9,793.54,1060.6,1092.15,85434.53,87988,
18/08/18,,,,,,,,,,,,,,,,,,,
19/08/18,,,,,,,,,,,,,,,,,,,
20/08/18,787.3,807.8,1077.04,1105.26,87076.87,89374.99,776.99,798.5,1063.93,1093.09,85880.7,88266.19,781.46,802.86,1069.54,1099.16,86386.52,88789.2,
21/08/18,794.2,814.6,1078.64,1106.79,87489.07,89785.21,784.99,807.7,1068.6,1101.14,86254.7,88830.85,789.66,810.9,1073.85,1103.18,86862.35,89244.81,
22/08/18,787.6,811.5,1070.11,1103.03,86725.57,89646.41,781.49,802,1063.25,1092.64,86229.61,88580.9,784.15,806.69,1066.2,1097.24,86476.94,89007.24,
23/08/18,786,806.1,1071.69,1102.5,86821.56,89170.78,770.7,791.4,1055.75,1084.56,85408.97,87750.43,778.1,799.34,1065.26,1094.73,86169.42,88575.41,
24/08/18,775.7,799,1065.52,1097.08,86405.22,88960.66,767,787.3,1053.68,1086.98,85382.44,87673.73,770.95,793.19,1060.35,1091.28,85854.58,88369.72,
25/08/18,,,,,,,,,,,,,,,,,,,
26/08/18,,,,,,,,,,,,,,,,,,,
27/08/18,783.9,806.75,1069.08,1101.37,87232.39,89637.99,776.74,799.6,1060.25,1092.29,86389.02,88883.54,780.45,802.77,1065.45,1096.35,86718.34,89244.72,
28/08/18,798.9,824.5,1088.7,1122.53,88797.74,91610.2,793,814.6,1080.82,1108.45,88248.28,90493.91,796.42,819,1084.89,1116.04,88554.57,91106.74,
29/08/18,785.3,808.9,1071.88,1107.32,87317.51,89973.95,779.24,803.1,1061.63,1093.84,86604.73,89304.72,781.78,805.13,1066.5,1098.86,86928.3,89575.62,
30/08/18,787,811.5,1077.05,1111.07,87900.03,90677.01,779.99,802.4,1071.12,1101.28,87085.88,89567.03,783.61,806.8,1074.29,1106.6,87467.19,90109.89,
31/08/18,790,812.5,1089.35,1122.08,87516.2,90033.13,781.49,801.8,1076.14,1104.41,86715.24,89038.04,783.58,806.11,1080.17,1111.61,86935.25,89477.6,
01/09/18,,,,,,,,,,,,,,,,,,,
02/09/18,,,,,,,,,,,,,,,,,,,
03/09/18,779.9,802.1,1084.85,1115.42,86678.09,89061.86,773.1,797.2,1074.79,1106.91,85713.6,88513.12,777,799.55,1080.26,1112.02,86216.32,88760.95,
