DATE,PRICE,Open,High,Low,Vol.,Change %
"Sep 25, 2011",4070.09,3991.2,4111.8,3926.5,8.61B,2.30%
"Sep 18, 2011",3978.47,4221.4,4222.7,3957.3,6.43B,-5.94%
"Sep 11, 2011",4229.88,4254.5,4255.1,4083.3,6.90B,-1.11%
"Sep 04, 2011",4277.36,4302.1,4311.4,4157.3,5.56B,-1.02%
"Aug 28, 2011",4321.55,4279.8,4425.4,4279.8,5.97B,1.18%
"Aug 21, 2011",4271.05,4169.5,4304.9,4145.3,6.68B,2.38%
"Aug 14, 2011",4171.9,4256.8,4390.5,4169.7,6.40B,-1.56%
"Aug 07, 2011",4237.88,4144.3,4280.5,3829.4,9.48B,1.64%
"Jul 31, 2011",4169.68,4515,4589.6,4150.7,7.01B,-7.35%
"Jul 24, 2011",4500.53,4667.4,4667.5,4496.7,6.31B,-3.71%
"Jul 17, 2011",4674.05,4542.3,4681,4515.3,5.79B,2.89%
"Jul 10, 2011",4542.69,4703.9,4703.9,4525.1,7.15B,-3.68%
"Jul 03, 2011",4716.03,4658.6,4717.5,4640.6,5.08B,1.47%
"Jun 26, 2011",4647.93,4559.3,4675.8,4508,6.29B,1.82%
"Jun 19, 2011",4565.05,4553.4,4622,4512.5,6.77B,0.31%
"Jun 12, 2011",4551.1,4623.8,4657.3,4532.9,6.18B,-1.81%
"Jun 05, 2011",4634.9,4661.5,4661.5,4591.8,5.80B,-0.68%
"May 29, 2011",4666.59,4760.9,4804.1,4661.8,5.82B,-1.97%
"May 22, 2011",4760.33,4797.7,4797.7,4661.1,5.86B,-0.99%
"May 15, 2011",4807.74,4770.1,4833.9,4718.1,5.80B,0.43%
"May 08, 2011",4787.34,4824.7,4867.9,4754.7,6.06B,-0.60%
"May 01, 2011",4816.15,4901.4,4909.9,4786.8,6.71B,-1.69%
"Apr 24, 2011",4899.05,5001.1,5012.3,4872.7,3.96B,-1.94%
"Apr 17, 2011",4995.73,4939.8,4996.5,4869.3,4.18B,1.14%
"Apr 10, 2011",4939.25,5039.1,5069.5,4939.3,6.11B,-1.93%
"Apr 03, 2011",5036.47,4961.2,5037.1,4961.2,6.41B,1.65%
"Mar 27, 2011",4954.59,4832.6,4969.6,4818.2,6.11B,2.36%
"Mar 20, 2011",4840.31,4715.1,4858.8,4699.1,6.93B,2.64%
"Mar 13, 2011",4715.78,4724.9,4724.9,4559.2,9.99B,-0.40%
"Mar 06, 2011",4734.75,4946.8,4948.3,4721.4,7.20B,-4.51%
"Feb 27, 2011",4958.59,4927.9,4958.6,4876.6,7.13B,0.68%
"Feb 20, 2011",4924.91,5014.7,5015.5,4889.9,6.29B,-2.01%
"Feb 13, 2011",5026.13,4980.1,5032.2,4975.5,5.69B,1.12%
"Feb 06, 2011",4970.57,4956.7,5020.8,4955.8,5.91B,0.24%
"Jan 30, 2011",4958.84,4857.6,4965.6,4816.1,6.11B,1.77%
"Jan 23, 2011",4872.51,4860.8,4925,4854.9,4.53B,0.24%
"Jan 16, 2011",4860.85,4909.8,4948.3,4847.1,5.58B,-0.97%
"Jan 09, 2011",4908.56,4809.5,4909.3,4794.6,5.00B,2.01%
"Jan 02, 2011",4812.02,4858.5,4875.7,4798.9,4.06B,-0.72%
"Dec 26, 2010",4846.88,4861.1,4895.1,4846.9,1.97B,-0.44%
"Dec 19, 2010",4868.34,4853.8,4899.3,4829.2,3.57B,0.32%
"Dec 12, 2010",4853.03,4833.9,4869,4833.4,6.78B,0.48%
"Dec 05, 2010",4830.03,4782.3,4834.7,4778.1,6.67B,1.04%
"Nov 28, 2010",4780.15,4686.7,4801.1,4649.1,6.01B,1.92%
"Nov 21, 2010",4690.2,4726.4,4758.7,4638.3,6.88B,-0.58%
"Nov 14, 2010",4717.74,4780,4797.3,4694.6,6.09B,-1.28%
"Nov 07, 2010",4778.75,4874.5,4885,4767.4,6.78B,-1.93%
"Oct 31, 2010",4872.9,4737.1,4885.7,4736.5,5.58B,2.95%
"Oct 24, 2010",4733.41,4716.5,4794.5,4713.8,6.80B,0.29%
"Oct 17, 2010",4719.61,4758.3,4758.3,4652.7,6.57B,-0.81%
"Oct 10, 2010",4758.16,4745.6,4773.5,4686,6.45B,0.37%
"Oct 03, 2010",4740.45,4641.7,4750.4,4615,5.59B,2.28%
"Sep 26, 2010",4634.67,4667.4,4743.3,4616.2,5.99B,-0.36%
"Sep 19, 2010",4651.51,4680.1,4710,4635.3,5.48B,-0.72%
"Sep 12, 2010",4685.06,4613.3,4710.5,4612.7,7.84B,1.83%
"Sep 05, 2010",4600.66,4583.4,4635.1,4574.6,6.37B,0.50%
"Aug 29, 2010",4577.64,4414.2,4589.1,4412.8,6.68B,3.94%
"Aug 22, 2010",4404.06,4463.9,4470.7,4350.8,7.09B,-1.30%
"Aug 15, 2010",4462.11,4470.7,4523.7,4430.4,6.80B,-0.42%
"Aug 08, 2010",4480.93,4580.7,4618.8,4405.5,6.60B,-2.30%
"Aug 01, 2010",4586.27,4508.9,4597.5,4508.3,5.08B,1.75%
"Jul 25, 2010",4507.44,4482.8,4542.7,4482.7,5.66B,0.72%
"Jul 18, 2010",4475.14,4420.3,4489.2,4360.5,5.23B,0.86%
"Jul 11, 2010",4437.03,4415.2,4478.5,4400,4.70B,0.51%
"Jul 04, 2010",4414.51,4266,4415.2,4213,4.68B,3.51%
"Jun 27, 2010",4264.86,4445.1,4458,4240,5.64B,-3.93%
"Jun 20, 2010",4439.43,4588.5,4641.3,4436,6.26B,-2.94%
"Jun 13, 2010",4574.08,4516.8,4582.2,4503,5.32B,1.27%
"Jun 06, 2010",4516.53,4438.5,4517.7,4326.3,6.48B,0.99%
"May 30, 2010",4472.4,4470.4,4507.8,4397.2,5.95B,-0.15%
"May 23, 2010",4479.01,4338.4,4479.7,4286.3,8.07B,3.54%
"May 16, 2010",4325.77,4622,4622,4194.4,8.53B,-6.83%
"May 09, 2010",4642.98,4521.2,4679.5,4521.2,6.89B,3.01%
"May 02, 2010",4507.39,4812.5,4824.8,4450.2,9.01B,-6.75%
"Apr 25, 2010",4833.88,4918.5,4943.9,4813.1,5.83B,-1.62%
"Apr 18, 2010",4913.5,4990.2,4994.2,4908.6,6.02B,-1.87%
"Apr 11, 2010",5007.31,4981.2,5048.6,4972.2,7.37B,0.69%
"Apr 04, 2010",4972.93,4941.6,4991.6,4941.6,5.59B,0.96%
"Mar 28, 2010",4925.85,4910,4940.9,4893.1,5.33B,0.42%
"Mar 21, 2010",4905.2,4877.2,4921.3,4845,6.64B,0.31%
"Mar 14, 2010",4890.07,4834,4892.2,4794.1,7.61B,1.21%
"Mar 07, 2010",4831.48,4791.6,4850.8,4791.6,6.23B,1.22%
"Feb 28, 2010",4773.38,4647,4786.2,4647,6.72B,2.63%
"Feb 21, 2010",4651.11,4673.4,4732.7,4612,6.85B,-0.11%
"Feb 14, 2010",4656.28,4585.8,4692.6,4564,5.51B,1.47%
"Feb 07, 2010",4588.84,4539.4,4616.4,4483.3,5.55B,1.24%
"Jan 31, 2010",4532.49,4596.2,4682.6,4508.3,6.80B,-1.40%
"Jan 24, 2010",4596.88,4749.9,4750.5,4592.9,5.22B,-3.67%
"Jan 17, 2010",4771.9,4921.3,4953.2,4740.7,5.80B,-3.20%
"Jan 10, 2010",4929.52,4950.7,4984,4885.1,4.67B,-0.26%
"Jan 03, 2010",4942.22,4877.7,4964.2,4876.3,4.61B,1.22%
"Dec 27, 2009",4882.71,4808.7,4884.5,4808.7,1.52B,1.65%
"Dec 20, 2009",4803.32,4680.5,4803.3,4659.5,1.97B,2.81%
"Dec 13, 2009",4671.91,4651.7,4718.8,4626.6,6.82B,0.44%
"Dec 06, 2009",4651.4,4726.2,4740.3,4614.1,5.95B,-1.48%
"Nov 29, 2009",4721.22,4615.2,4806.1,4615.2,6.21B,2.70%
"Nov 22, 2009",4597.23,4710,4784.5,4587.5,6.44B,-2.33%
"Nov 15, 2009",4706.73,4731.6,4817.2,4694.7,6.38B,-0.34%
"Nov 08, 2009",4722.6,4607.2,4802.5,4607.1,7.07B,2.57%
"Nov 01, 2009",4604.4,4617.1,4617.4,4515.3,6.13B,-0.91%
"Oct 25, 2009",4646.9,4847.5,4848.9,4563.2,8.10B,-4.38%
"Oct 18, 2009",4859.7,4837.3,4876,4781.6,7.70B,0.35%
"Oct 11, 2009",4842.6,4762.2,4897.5,4743.4,6.84B,1.85%
"Oct 04, 2009",4754.5,4605.7,4799.4,4579.3,6.57B,3.22%
"Sep 27, 2009",4606.1,4706.4,4761.8,4603.8,7.02B,-2.31%
"Sep 20, 2009",4714.8,4688.6,4741.5,4646.3,8.42B,0.45%
"Sep 13, 2009",4693.7,4596.5,4746.8,4525.4,9.69B,2.12%
"Sep 06, 2009",4596.3,4449.6,4606.8,4448.4,9.15B,3.46%
"Aug 30, 2009",4442.7,4493.2,4540.2,4412.4,8.37B,-1.18%
"Aug 23, 2009",4495.9,4329.7,4497.2,4329.2,9.29B,4.42%
"Aug 16, 2009",4305.7,4456.4,4456.4,4278.4,9.06B,-3.57%
"Aug 09, 2009",4465.1,4314.4,4506.5,4285.8,9.29B,3.76%
"Aug 02, 2009",4303.1,4251.5,4345.5,4250.2,11.94B,1.26%
"Jul 26, 2009",4249.5,4104.9,4251.8,4104.9,7.67B,3.71%
"Jul 19, 2009",4097.3,3998.2,4130.4,3998.2,6.38B,2.61%
"Jul 12, 2009",3992.9,3787.2,4016.9,3736.4,5.15B,5.34%
"Jul 05, 2009",3790.6,3820.2,3820.5,3710.1,4.86B,-0.94%
"Jun 28, 2009",3826.6,3896.3,3947.8,3803.7,5.95B,-1.87%
"Jun 21, 2009",3899.5,3902.1,3924.9,3766.6,6.40B,0.13%
"Jun 14, 2009",3894.4,4050.4,4058.6,3868.8,8.47B,-4.11%
"Jun 07, 2009",4061.5,3959.3,4078.3,3933.6,7.05B,2.33%
"May 31, 2009",3969,3813.2,4016.9,3807.7,8.80B,4.08%
"May 24, 2009",3813.3,3757.3,3828.4,3719.8,6.97B,1.54%
"May 17, 2009",3755.4,3750.5,3816.9,3703.7,6.18B,-0.09%
"May 10, 2009",3758.9,3921.4,3941.7,3709.5,7.48B,-4.10%
"May 03, 2009",3919.6,3748.2,3925.5,3748.2,7.79B,4.86%
"Apr 26, 2009",3737.9,3679.7,3760.8,3643.4,5.59B,1.90%
"Apr 19, 2009",3668.2,3729.1,3739.3,3618.5,5.65B,-1.61%
"Apr 12, 2009",3728.1,3639.8,3795.9,3639.4,4.87B,3.06%
"Apr 05, 2009",3617.5,3673,3700.7,3560.2,4.65B,-1.54%
"Mar 29, 2009",3674,3603.4,3688.2,3503.8,6.38B,1.62%
"Mar 22, 2009",3615.6,3408.1,3645.8,3397,6.41B,6.19%
"Mar 15, 2009",3405,3295.7,3435.7,3289.3,8.53B,3.35%
"Mar 08, 2009",3294.7,3128.4,3302.1,3090.8,5.29B,5.88%
"Mar 01, 2009",3111.7,3283.4,3284.4,3091.6,5.23B,-5.62%
"Feb 22, 2009",3296.9,3339.8,3339.8,3255,5.45B,-1.67%
"Feb 15, 2009",3353,3488.2,3488.2,3323.5,4.80B,-4.11%
"Feb 08, 2009",3496.7,3431.9,3497.8,3354.6,4.22B,2.62%
"Feb 01, 2009",3407.5,3460,3516.4,3361.6,4.61B,-2.03%
"Jan 25, 2009",3478.1,3328.6,3496.5,3327,3.56B,5.39%
"Jan 18, 2009",3300.3,3500.3,3542.6,3300.2,3.66B,-5.57%
"Jan 11, 2009",3494.9,3668.6,3668.6,3463.2,3.64B,-5.04%
"Jan 04, 2009",3680.4,3680.1,3762.5,3614.8,5.08B,0.68%
"Dec 28, 2008",3655.7,3526.5,3704.1,3511.1,2.01B,4.00%
"Dec 21, 2008",3515,3550.9,3555.6,3435.5,1.79B,-0.91%
"Dec 14, 2008",3547.2,3474.4,3599,3455.6,7.24B,2.74%
"Dec 07, 2008",3452.5,3441.8,3602,3418.7,4.51B,0.74%
"Nov 30, 2008",3427.2,3669.8,3670.3,3424.4,4.23B,-6.68%
"Nov 23, 2008",3672.7,3397.8,3672.8,3337.1,5.33B,8.44%
"Nov 16, 2008",3386.9,3709.1,3709.7,3201.5,5.49B,-9.10%
"Nov 09, 2008",3726,4020.5,4111.1,3672.4,4.88B,-7.00%
"Nov 02, 2008",4006.6,4003,4291.9,3928.6,4.90B,0.60%
"Oct 26, 2008",3982.7,3835.2,3982.7,3693.9,5.88B,3.94%
"Oct 19, 2008",3831.6,3964.1,4251.4,3799.5,4.83B,-2.87%
"Oct 12, 2008",3944.8,3965.8,4403.7,3936.6,5.52B,0.13%
"Oct 05, 2008",3939.5,4697.8,4697.8,3939.4,4.87B,-16.23%
"Sep 28, 2008",4702.8,4935,4981.8,4569.1,3.93B,-4.70%
"Sep 21, 2008",4934.6,4945.1,5050.1,4874,5.14B,1.94%
"Sep 14, 2008",4840.7,4957.2,4957.5,4575.2,7.73B,-2.35%
"Sep 07, 2008",4957.1,4950.2,5140.6,4871.4,4.91B,0.15%
"Aug 31, 2008",4949.5,5209.2,5250.4,4909.6,4.69B,-5.10%
"Aug 24, 2008",5215.5,5019.7,5220,4975.6,4.69B,4.10%
"Aug 17, 2008",5010.2,5036.3,5087.8,4930.4,4.72B,-0.57%
"Aug 10, 2008",5038.9,5044.1,5111.2,4973.3,4.47B,0.03%
"Aug 03, 2008",5037.6,4960.6,5055,4829.2,4.63B,1.20%
"Jul 27, 2008",4978,5020.5,5083.2,4896.2,4.08B,-1.01%
"Jul 20, 2008",5028.9,4937.1,5209.6,4932.8,4.90B,2.31%
"Jul 13, 2008",4915.3,5059,5059,4880,4.69B,-3.01%
"Jul 06, 2008",5067.8,5159,5161.2,4999,4.55B,-1.98%
"Jun 29, 2008",5170,5364.2,5416.1,5069.4,5.26B,-3.35%
"Jun 22, 2008",5349.4,5391.5,5451.4,5266.3,6.28B,-1.15%
"Jun 15, 2008",5411.8,5489.9,5550.9,5399.2,6.39B,-1.24%
"Jun 08, 2008",5479.6,5673.8,5673.8,5399,4.47B,-3.72%
"Jun 01, 2008",5691.2,5774,5800.5,5620.4,4.97B,-1.43%
"May 25, 2008",5773.9,5845.9,5848.1,5736.2,5.47B,-1.57%
"May 18, 2008",5866.2,6022.8,6059.5,5836.3,4.85B,-2.33%
"May 11, 2008",6006.1,5846.5,6040.8,5846.5,4.60B,2.77%
"May 04, 2008",5844.4,5785.6,5882.8,5682.6,4.47B,1.46%
"Apr 27, 2008",5760.4,5668.6,5760.4,5590.1,4.55B,1.80%
"Apr 20, 2008",5658.7,5531.1,5712.1,5531.1,3.50B,2.81%
"Apr 13, 2008",5504.1,5478.1,5630.5,5380.5,3.93B,-0.02%
"Apr 06, 2008",5505.2,5683.7,5692.6,5457.8,4.30B,-2.80%
"Mar 30, 2008",5663.7,5396.3,5697,5359.3,5.54B,4.86%
"Mar 23, 2008",5401.2,5219.3,5431,5219.3,4.52B,4.22%
"Mar 16, 2008",5182.4,5265,5349.2,5130.1,5.07B,-2.01%
"Mar 09, 2008",5288.5,5344.1,5441.9,5164.2,4.98B,-1.50%
"Mar 02, 2008",5368.9,5639.3,5640,5345.8,5.69B,-5.39%
"Feb 24, 2008",5674.7,5655.1,5845.8,5619.6,5.13B,0.54%
"Feb 17, 2008",5644.5,5679.9,5719.8,5577.3,4.53B,-0.62%
"Feb 10, 2008",5679.8,5728.2,5752.4,5583.4,4.40B,-0.77%
"Feb 03, 2008",5723.9,5893.7,6057.8,5585.8,4.00B,-2.69%
"Jan 27, 2008",5882.3,5887.9,5887.9,5507,4.10B,-0.07%
"Jan 20, 2008",5886.3,5789.3,5886.3,5222,6.72B,1.50%
"Jan 13, 2008",5799.4,6040.6,6102.1,5680.7,5.09B,-4.21%
"Jan 06, 2008",6054.4,6357.8,6357.8,6054.4,4.02B,-5.18%
"Dec 30, 2007",6385.4,6426,6462.8,6335.8,1.79B,-0.60%
"Dec 23, 2007",6423.7,6330.9,6434.4,6330.9,1.14B,1.81%
"Dec 16, 2007",6309.4,6537,6538.4,6168.3,6.80B,-3.76%
"Dec 09, 2007",6556.1,6718.1,6741.4,6534.5,3.64B,-2.35%
"Dec 02, 2007",6714,6595.4,6727.8,6543.2,4.04B,1.83%
"Nov 25, 2007",6593.6,6419.6,6608.2,6412.9,4.78B,3.15%
"Nov 18, 2007",6392.4,6537.6,6614.8,6373.4,3.57B,-2.05%
"Nov 11, 2007",6526.1,6593.9,6671.3,6503.8,4.15B,-1.23%
"Nov 04, 2007",6607.4,6733.1,6742.9,6537,3.82B,-1.77%
"Oct 28, 2007",6726.7,6739.9,6873.2,6705.4,4.47B,0.15%
"Oct 21, 2007",6716.4,6682.4,6747.6,6559.6,5.85B,-0.10%
"Oct 14, 2007",6723.3,6771.5,6809.3,6667,3.65B,-0.54%
"Oct 07, 2007",6760.1,6628.4,6789.5,6628.4,3.75B,2.16%
"Sep 30, 2007",6617.3,6581.2,6682.2,6565.5,3.65B,0.55%
"Sep 23, 2007",6580.9,6374.3,6601,6374.3,4.66B,3.29%
"Sep 16, 2007",6371.2,6307,6418.4,6185.1,4.89B,0.88%
"Sep 09, 2007",6315.7,6258.2,6318.8,6168.3,3.77B,0.30%
"Sep 02, 2007",6296.5,6254.5,6358.6,6206.6,3.40B,0.77%
"Aug 26, 2007",6248.3,6117,6248.3,6032.7,4.63B,2.65%
"Aug 19, 2007",6087.2,5675.5,6164.5,5675.5,4.51B,7.35%
"Aug 12, 2007",5670.3,5972.5,6056.9,5490.8,5.80B,-4.94%
"Aug 05, 2007",5965.2,6050.9,6187.7,5922,4.63B,-1.50%
"Jul 29, 2007",6055.9,6124.7,6187.8,5952.1,4.54B,-1.17%
"Jul 22, 2007",6127.3,6448.9,6464.3,6126.9,4.98B,-5.10%
"Jul 15, 2007",6456.7,6426.1,6457.1,6364.6,4.05B,0.49%
"Jul 08, 2007",6425.4,6385.3,6469.2,6339.1,4.03B,0.66%
"Jul 01, 2007",6383,6316.4,6392.2,6291.2,4.61B,1.15%
"Jun 24, 2007",6310.6,6405.7,6405.7,6216.6,5.60B,-1.54%
"Jun 17, 2007",6409.3,6330.7,6426.4,6330.2,5.67B,1.46%
"Jun 10, 2007",6317.1,6273.7,6322.8,6200.1,3.66B,0.94%
"Jun 03, 2007",6258.4,6375.2,6435.7,6226.3,4.51B,-1.65%
"May 27, 2007",6363.4,6283.8,6380.2,6258.6,4.34B,1.44%
"May 20, 2007",6273.3,6325,6390.3,6247.6,4.56B,-0.73%
"May 13, 2007",6319.7,6307,6370.1,6275.6,4.17B,0.36%
"May 06, 2007",6297.3,6309.3,6376.9,6277.4,4.38B,0.02%
"Apr 29, 2007",6296.2,6146.1,6296.2,6129.8,4.20B,2.53%
"Apr 22, 2007",6141,6197.1,6229.8,6135.2,3.44B,-0.75%
"Apr 15, 2007",6187.2,6133.4,6240.8,6133.2,4.29B,1.04%
"Apr 08, 2007",6123.8,6069.5,6178,6069.5,3.31B,1.00%
"Apr 01, 2007",6063.4,5978.2,6079,5908.2,3.05B,1.42%
"Mar 25, 2007",5978.8,5939.3,5980.7,5896.4,4.27B,0.77%
"Mar 18, 2007",5933.1,5819.9,5947.1,5802.6,3.51B,1.98%
"Mar 11, 2007",5817.8,5808.9,5893.6,5727.3,4.12B,0.13%
"Mar 04, 2007",5810.2,5761.9,5828.8,5626.9,4.09B,0.61%
"Feb 25, 2007",5775.2,6009.9,6021.9,5765,4.38B,-3.90%
"Feb 18, 2007",6009.3,5938.6,6024.7,5932.3,4.21B,1.24%
"Feb 11, 2007",5935.5,5894.6,5976.1,5878.2,3.82B,0.61%
"Feb 04, 2007",5899.3,5811,5899.3,5786.5,4.10B,1.46%
"Jan 28, 2007",5814.4,5756.2,5821.3,5737.8,4.06B,1.06%
"Jan 21, 2007",5753.3,5665.9,5782.9,5665.9,3.00B,1.79%
"Jan 14, 2007",5652.1,5615.9,5678.7,5610.6,3.29B,0.72%
"Jan 07, 2007",5611.9,5539.7,5611.9,5482.1,3.78B,1.12%
"Dec 31, 2006",5549.8,5646.9,5671.1,5543.7,1.92B,-1.67%
"Dec 24, 2006",5644.3,5577.1,5657.4,5576.5,959.81M,1.19%
"Dec 17, 2006",5577.8,5554.6,5595.3,5536.2,4.25B,0.37%
"Dec 10, 2006",5557,5418.2,5566.4,5417.4,3.80B,2.61%
"Dec 03, 2006",5415.4,5413.1,5456.9,5400.1,3.81B,0.00%
"Nov 26, 2006",5415.2,5429.6,5475.6,5353.1,4.20B,-0.30%
"Nov 19, 2006",5431.4,5388.2,5447.5,5303.4,4.48B,0.74%
"Nov 12, 2006",5391.5,5398.6,5429.1,5331.3,3.44B,-0.33%
"Nov 05, 2006",5409.2,5398.9,5460.4,5378.1,3.13B,0.23%
"Oct 29, 2006",5396.9,5328.5,5397.4,5322.1,3.53B,1.26%
"Oct 22, 2006",5329.9,5303.4,5361.9,5287.8,3.97B,0.48%
"Oct 15, 2006",5304.4,5260.1,5304.4,5236.1,4.32B,0.96%
"Oct 08, 2006",5253.9,5183.5,5276,5136.7,3.48B,1.46%
"Oct 01, 2006",5178.3,5112.3,5185.6,5101.5,2.84B,1.28%
"Sep 24, 2006",5113,4943.4,5114.1,4931.6,3.85B,3.33%
"Sep 17, 2006",4948.4,4994.4,5054.1,4930.9,3.98B,-0.98%
"Sep 10, 2006",4997.2,5059.5,5063.2,4927.8,3.45B,-1.30%
"Sep 03, 2006",5063.2,5063.3,5125.6,5031.3,2.99B,-0.01%
"Aug 27, 2006",5063.9,4999,5086.4,4987.6,3.24B,1.34%
"Aug 20, 2006",4997.1,5018.9,5070,4958.4,3.77B,-0.37%
"Aug 13, 2006",5015.6,4915.2,5019.3,4899.1,3.32B,1.98%
"Aug 06, 2006",4918,4926.6,4989.1,4897.5,2.65B,-0.16%
"Jul 30, 2006",4926.1,4945.9,4994.4,4897.3,2.86B,-0.13%
"Jul 23, 2006",4932.7,4922.1,4982.2,4878.1,3.03B,-0.03%
"Jul 16, 2006",4934.3,4939.1,4967.4,4881,2.56B,-0.19%
"Jul 09, 2006",4943.8,5087.9,5104.5,4943.8,2.86B,-3.00%
"Jul 02, 2006",5096.5,5035.4,5104.9,5016.2,2.95B,1.24%
"Jun 25, 2006",5034,4928.6,5068.8,4886.6,3.49B,2.20%
"Jun 18, 2006",4925.8,4924.4,4969.3,4814.2,3.09B,-0.13%
"Jun 11, 2006",4932.2,4905.9,4938.6,4726,3.30B,0.11%
"Jun 04, 2006",4926.8,5044.9,5082.2,4875.5,3.48B,-2.25%
"May 28, 2006",5040.4,5030.1,5071,4972.3,3.17B,0.51%
"May 21, 2006",5014.7,5062.3,5064.8,4939.4,3.61B,-0.92%
"May 14, 2006",5061.2,5255.7,5255.7,5054.5,3.77B,-4.24%
"May 07, 2006",5285.5,5227,5352.1,5227,3.23B,1.46%
"Apr 30, 2006",5209.5,5219.7,5259.9,5146.7,3.13B,0.05%
"Apr 23, 2006",5207,5200.4,5280,5194.2,2.84B,0.15%
"Apr 16, 2006",5199.1,5143.9,5250.1,5143.6,2.83B,1.30%
"Apr 09, 2006",5132.3,5181.4,5192.5,5116.9,2.21B,-1.05%
"Apr 02, 2006",5186.6,5085.2,5197.2,5080.2,3.33B,1.95%
"Mar 26, 2006",5087.2,5009.9,5095.5,5009.9,4.02B,1.71%
"Mar 19, 2006",5001.6,4941.1,5011.4,4939,3.25B,1.40%
"Mar 12, 2006",4932.7,4850.2,4955.7,4850.2,3.43B,1.72%
"Mar 05, 2006",4849.4,4861.4,4868.1,4810.8,2.82B,-0.26%
"Feb 26, 2006",4862.1,4850.8,4897.7,4813.8,3.40B,0.26%
"Feb 19, 2006",4849.4,4761.7,4881.6,4756.3,3.54B,2.12%
"Feb 12, 2006",4748.5,4804,4837.2,4739.9,2.98B,-1.44%
"Feb 05, 2006",4817.7,4827.1,4867.7,4771.4,3.03B,-0.30%
"Jan 29, 2006",4832.1,4868.8,4926.8,4797.7,3.21B,-0.72%
"Jan 22, 2006",4867.3,4800.7,4870.3,4728.6,2.42B,1.27%
"Jan 15, 2006",4806.1,4787.7,4820,4731,3.07B,0.46%
"Jan 08, 2006",4784.3,4747.7,4800.7,4747.5,2.65B,1.01%
"Jan 01, 2006",4736.4,4707.8,4773.3,4698.2,1.57B,0.59%
"Dec 25, 2005",4708.8,4669,4718.3,4666.6,761.48M,0.81%
"Dec 18, 2005",4670.8,4593,4675,4583.9,2.33B,1.74%
"Dec 11, 2005",4590.9,4537.1,4592.1,4537.1,3.27B,1.24%
"Dec 04, 2005",4534.8,4578,4587.1,4506.3,2.68B,-0.85%
"Nov 27, 2005",4573.8,4596.1,4621.6,4529.9,3.62B,-0.41%
"Nov 20, 2005",4592.5,4608.3,4621.9,4560.8,3.23B,-0.39%
"Nov 13, 2005",4610.6,4524.6,4610.6,4524.5,3.00B,2.08%
"Nov 06, 2005",4516.8,4463.2,4526.8,4447.4,2.83B,1.09%
"Oct 30, 2005",4468.3,4354.9,4480.2,4354.9,2.48B,2.94%
"Oct 23, 2005",4340.5,4322.6,4407.7,4300.7,3.12B,0.35%
"Oct 16, 2005",4325.2,4382.1,4425.2,4277,2.91B,-1.05%
"Oct 09, 2005",4371.3,4406.3,4437.8,4359.7,2.81B,-0.65%
"Oct 02, 2005",4400.1,4593.6,4601.5,4382.7,2.81B,-4.19%
"Sep 25, 2005",4592.6,4517.2,4625.3,4517,3.66B,1.74%
"Sep 18, 2005",4514,4501,4530.4,4488.9,2.95B,0.32%
"Sep 11, 2005",4499.4,4438.1,4508.4,4431.4,3.29B,1.50%
"Sep 04, 2005",4432.7,4435.4,4466.2,4405.9,3.04B,-0.07%
"Aug 28, 2005",4435.9,4409,4476.3,4363.8,2.92B,0.38%
"Aug 21, 2005",4419.1,4435.9,4465.9,4385.9,3.60B,-0.24%
"Aug 14, 2005",4429.9,4430.5,4449.5,4401.9,2.92B,-0.05%
"Aug 07, 2005",4431.9,4334.6,4435.2,4330.4,3.17B,2.28%
"Jul 31, 2005",4333.1,4346.8,4354.1,4317.3,3.02B,-0.31%
"Jul 24, 2005",4346.7,4324.5,4357.4,4324.5,3.35B,0.52%
"Jul 17, 2005",4324.2,4251.4,4325.1,4235.9,2.96B,1.65%
"Jul 10, 2005",4254.2,4200.1,4263.7,4200.1,2.51B,1.44%
"Jul 03, 2005",4193.8,4226.7,4269.5,4179.8,2.44B,-0.72%
"Jun 26, 2005",4224.1,4203.7,4243.6,4183.7,3.15B,0.48%
"Jun 19, 2005",4203.8,4268.9,4275.6,4184.3,3.22B,-1.49%
"Jun 12, 2005",4267.3,4180.2,4267.3,4180.2,2.69B,2.09%
"Jun 05, 2005",4180,4147.2,4185,4136.7,2.59B,0.74%
"May 29, 2005",4149.3,4074,4149.2,4061.4,3.29B,1.85%
"May 22, 2005",4073.9,3991.4,4076.5,3990.7,2.78B,2.08%
"May 15, 2005",3990.8,3956.6,4004.8,3902.2,2.64B,0.64%
"May 08, 2005",3965.5,3942.5,3979.2,3934.4,2.69B,0.65%
"May 01, 2005",3939.8,3949.9,3987.6,3886,2.67B,-0.08%
"Apr 24, 2005",3943.1,4011.1,4020.9,3930.4,2.32B,-1.66%
"Apr 17, 2005",4009.6,3979.91,4033.05,3934.32,3.09B,0.41%
"Apr 10, 2005",3993.4,4144.7,4144.7,3989.9,2.83B,-3.74%
"Apr 03, 2005",4148.5,4126.8,4148.5,4098.5,2.63B,0.54%
"Mar 27, 2005",4126.4,4129.7,4144.2,4051.5,2.43B,-0.13%
"Mar 20, 2005",4131.6,4238,4255.8,4120.9,2.48B,-2.48%
"Mar 13, 2005",4236.8,4192.4,4242.3,4184.8,3.02B,1.06%
"Mar 06, 2005",4192.5,4207.5,4234.9,4183.8,3.04B,-0.22%
"Feb 27, 2005",4201.9,4118.8,4209.8,4118.8,3.03B,2.08%
