DATE,PRICE,Open,High,Low,Vol.,Change %
"Feb 05, 2012",12801.23,12860.72,12924.71,12743.56,643.15M,-0.47%
"Jan 29, 2012",12862.23,12659.17,12869.95,12529.41,699.20M,1.59%
"Jan 22, 2012",12660.46,12720.25,12841.95,12580.12,708.08M,-0.47%
"Jan 15, 2012",12720.48,12423.12,12720.48,12423.12,705.97M,2.40%
"Jan 08, 2012",12422.06,12359.31,12514.69,12311.79,683.39M,0.50%
"Jan 01, 2012",12359.92,12221.19,12479.65,12221.19,587.24M,1.17%
"Dec 25, 2011",12217.56,12293.47,12328.47,12140.17,361.27M,-0.62%
"Dec 18, 2011",12294,11866.54,12297.44,11735.19,695.63M,3.60%
"Dec 11, 2011",11866.39,12181.08,12181.38,11786.47,1.01B,-2.61%
"Dec 04, 2011",12184.26,12021.54,12257.67,11966.22,788.31M,1.37%
"Nov 27, 2011",12019.42,11232.47,12146.68,11232.16,942.50M,7.01%
"Nov 20, 2011",11231.78,11795.55,11795.7,11231.56,559.22M,-4.78%
"Nov 13, 2011",11796.16,12153,12170.56,11676.35,782.01M,-2.94%
"Nov 06, 2011",12153.68,11983.02,12187.51,11736.93,750.25M,1.42%
"Oct 30, 2011",11983.24,12229.22,12229.29,11630.03,842.55M,-2.03%
"Oct 23, 2011",12231.11,11807.96,12284.31,11682.52,922.31M,3.58%
"Oct 16, 2011",11808.79,11643.35,11812.46,11296.12,941.45M,1.41%
"Oct 09, 2011",11644.49,11104.56,11646.83,11104.56,743.33M,4.88%
"Oct 02, 2011",11103.12,10912.1,11232.05,10404.49,1.11B,1.74%
"Sep 25, 2011",10913.38,10771.78,11369.3,10771.78,1.02B,1.32%
"Sep 18, 2011",10771.48,11506.67,11550.22,10597.14,1.07B,-6.41%
"Sep 11, 2011",11509.09,10990.01,11532.47,10824.76,1.18B,4.70%
"Sep 04, 2011",10992.13,11237.31,11477.3,10932.53,784.95M,-2.21%
"Aug 28, 2011",11240.26,11286.65,11716.84,11211.35,942.14M,-0.39%
"Aug 21, 2011",11284.54,10820.37,11406.39,10820.37,1.20B,4.32%
"Aug 14, 2011",10817.65,11269.85,11529.67,10801.41,1.19B,-4.01%
"Aug 07, 2011",11269.02,11433.93,11434.09,10604.07,1.93B,-1.53%
"Jul 31, 2011",11444.61,12144.22,12282.42,11139,1.30B,-5.75%
"Jul 24, 2011",12143.24,12679.72,12679.95,12083.45,836.29M,-4.24%
"Jul 17, 2011",12681.16,12475.11,12751.43,12296.23,782.01M,1.61%
"Jul 10, 2011",12479.73,12655.62,12655.84,12406.09,792.08M,-1.40%
"Jul 03, 2011",12657.2,12583,12753.89,12539.21,540.21M,0.59%
"Jun 26, 2011",12582.77,11934.66,12596.13,11934.05,793.54M,5.43%
"Jun 19, 2011",11934.58,12004.28,12217.33,11874.94,886.57M,-0.58%
"Jun 12, 2011",12004.36,11945.33,12120.8,11862.53,1.03B,0.44%
"Jun 05, 2011",11951.91,12151.19,12183.12,11937.42,814.08M,-1.64%
"May 29, 2011",12151.26,12443.4,12574.29,12104.03,705.42M,-2.33%
"May 22, 2011",12441.58,12511.36,12511.36,12309.52,717.48M,-0.56%
"May 15, 2011",12512.04,12594.77,12642.9,12378.84,893.71M,-0.66%
"May 08, 2011",12595.75,12637.83,12781.06,12537.17,877.06M,-0.34%
"May 01, 2011",12638.74,12810.16,12876,12521.28,881.46M,-1.34%
"Apr 24, 2011",12810.54,12505.99,12832.83,12446.05,1.00B,2.44%
"Apr 17, 2011",12505.99,12339.71,12506.06,12093.89,710.63M,1.33%
"Apr 10, 2011",12341.83,12380.43,12444,12163.86,741.54M,-0.31%
"Apr 03, 2011",12380.05,12374.6,12450.93,12320.72,720.76M,0.03%
"Mar 27, 2011",12376.72,12221.19,12419.71,12173.51,726.18M,1.28%
"Mar 20, 2011",12220.59,11860.11,12259.79,11860.11,654.39M,3.05%
"Mar 13, 2011",11858.52,12042.13,12042.13,11555.48,1.18B,-1.54%
"Mar 06, 2011",12044.4,12171.09,12257.82,11936.32,787.49M,-1.03%
"Feb 27, 2011",12169.88,12130.45,12283.1,12018.63,854.61M,0.33%
"Feb 20, 2011",12130.45,12389.74,12389.82,11983.17,753.75M,-2.10%
"Feb 13, 2011",12391.25,12266.83,12391.29,12193.27,796.11M,0.96%
"Feb 06, 2011",12273.26,12092.38,12285.94,12092.3,881.24M,1.50%
"Jan 30, 2011",12092.15,11824.39,12092.42,11817.88,796.40M,2.27%
"Jan 23, 2011",11823.7,11873.43,12020.52,11803.04,926.23M,-0.41%
"Jan 16, 2011",11871.84,11783.82,11905.48,11744.77,799.92M,0.72%
"Jan 09, 2011",11787.38,11672.34,11794.15,11573.87,815.17M,0.96%
"Jan 02, 2011",11674.76,11577.43,11742.68,11577.35,933.84M,0.84%
"Dec 26, 2010",11577.51,11572.81,11625,11518.44,438.87M,0.03%
"Dec 19, 2010",11573.49,11491.3,11580.84,11442.68,467.66M,0.71%
"Dec 12, 2010",11491.91,11406.16,11519.04,11405.33,1.01B,0.72%
"Dec 05, 2010",11410.32,11381.33,11450.89,11327.49,770.67M,0.25%
"Nov 28, 2010",11382.09,11083.75,11388.87,10929.28,949.34M,2.62%
"Nov 21, 2010",11092,11201.66,11206.05,10992.17,552.35M,-1.00%
"Nov 14, 2010",11203.55,11194.02,11280.9,10978.93,961.65M,0.10%
"Nov 07, 2010",11192.58,11439.54,11439.61,11143.84,984.38M,-2.20%
"Oct 31, 2010",11444.08,11120.3,11451.53,11062.33,924.45M,2.93%
"Oct 24, 2010",11118.49,11133.4,11247.6,11020.82,840.14M,-0.13%
"Oct 17, 2010",11132.56,11062.63,11213.54,10917.62,940.71M,0.63%
"Oct 10, 2010",11062.78,11006.93,11155.23,10913.84,1.01B,0.51%
"Oct 03, 2010",11006.48,10828.85,11032.17,10711.12,834.25M,1.63%
"Sep 26, 2010",10829.68,10860.03,10948.88,10728.64,846.28M,-0.28%
"Sep 19, 2010",10860.26,10608.08,10865.78,10608.08,848.55M,2.38%
"Sep 12, 2010",10607.85,10458.6,10650.16,10458.6,1.09B,1.39%
"Sep 05, 2010",10462.77,10446.8,10476.62,10332.4,619.70M,0.14%
"Aug 29, 2010",10447.93,10145.58,10451.15,9941.84,930.15M,2.93%
"Aug 22, 2010",10150.65,10215.51,10304.7,9936.62,964.63M,-0.62%
"Aug 15, 2010",10213.62,10303.07,10480.44,10147.24,984.82M,-0.87%
"Aug 08, 2010",10303.15,10654.62,10719.94,10268.71,961.80M,-3.29%
"Aug 01, 2010",10653.56,10468.82,10702.99,10468.59,800.37M,1.79%
"Jul 25, 2010",10465.94,10424.17,10584.99,10347.5,931.71M,0.40%
"Jul 18, 2010",10424.62,10098.12,10441.95,10007.76,977.49M,3.24%
"Jul 11, 2010",10097.9,10199.24,10407.82,10079.58,1.06B,-0.98%
"Jul 04, 2010",10198.03,9689.21,10201.77,9659.01,763.31M,5.28%
"Jun 27, 2010",9686.48,10143.05,10201.93,9614.32,1.15B,-4.51%
"Jun 20, 2010",10143.81,10452.46,10594.16,10081.08,1.21B,-2.94%
"Jun 13, 2010",10450.64,10211.83,10483.44,10186.21,1.07B,2.35%
"Jun 06, 2010",10211.07,9931.75,10215.98,9757.55,1.11B,2.81%
"May 30, 2010",9931.97,10133.94,10315.21,9889.88,856.21M,-2.02%
"May 23, 2010",10136.63,10193.46,10264.2,9774.48,1.35B,-0.56%
"May 16, 2010",10193.39,10616.98,10718.86,9918.82,1.53B,-4.02%
"May 09, 2010",10620.16,10386.18,10920.27,10386.03,1.19B,2.31%
"May 02, 2010",10380.43,11009.6,11177.67,9869.62,1.53B,-5.71%
"Apr 25, 2010",11008.61,11205.11,11258.01,10965.38,1.14B,-1.75%
"Apr 18, 2010",11204.28,11018.36,11205.64,10977.85,1.00B,1.68%
"Apr 11, 2010",11018.66,10996.75,11154.55,10947.77,1.14B,0.19%
"Apr 04, 2010",10997.35,10927.45,11000.98,10844.09,796.00M,0.64%
"Mar 28, 2010",10927.07,10849.23,10956.39,10832.83,642.09M,0.71%
"Mar 21, 2010",10850.36,10741,10955.48,10695.13,917.73M,1.01%
"Mar 14, 2010",10741.98,10623.41,10819.9,10570.51,1.17B,1.10%
"Mar 07, 2010",10624.69,10563.78,10644.95,10507.17,894.34M,0.55%
"Feb 28, 2010",10566.2,10326.1,10571.94,10326.1,924.22M,2.33%
"Feb 21, 2010",10325.26,10402.43,10433.64,10185.83,1.06B,-0.74%
"Feb 14, 2010",10402.35,10100.81,10438.55,10100.81,855.23M,3.00%
"Feb 07, 2010",10099.14,10005.43,10161.57,9904.09,1.12B,0.87%
"Jan 31, 2010",10012.23,10068.99,10314.84,9835.09,1.25B,-0.55%
"Jan 24, 2010",10067.33,10175.1,10285.13,10043.75,1.25B,-1.04%
"Jan 17, 2010",10172.98,10608.37,10729.89,10157.64,1.02B,-4.12%
"Jan 10, 2010",10609.65,10620.31,10723.77,10561.06,1.17B,-0.08%
"Jan 03, 2010",10618.19,10430.69,10619.4,10430.69,944.47M,1.82%
"Dec 27, 2009",10428.05,10517.91,10580.33,10423.13,443.00M,-0.87%
"Dec 20, 2009",10520.1,10330.1,10522.06,10329.8,464.67M,1.85%
"Dec 13, 2009",10328.89,10471.28,10514.66,10263.9,1.23B,-1.36%
"Dec 06, 2009",10471.5,10386.86,10484.05,10235.63,982.83M,0.80%
"Nov 29, 2009",10388.9,10309.77,10516.7,10263.29,1.28B,0.77%
"Nov 22, 2009",10309.92,10320.13,10495.61,10231.25,606.47M,-0.08%
"Nov 15, 2009",10318.16,10267.53,10438.17,10256.11,953.90M,0.46%
"Nov 08, 2009",10270.47,10020.62,10341.97,10020.62,939.43M,2.46%
"Nov 01, 2009",10023.42,9712.13,10044.5,9678.95,1.09B,3.20%
"Oct 25, 2009",9712.73,9972.33,10072.32,9684.54,1.34B,-2.60%
"Oct 18, 2009",9972.18,9996.67,10119.47,9916.78,1.19B,-0.24%
"Oct 11, 2009",9995.91,9865.24,10062.94,9815.06,1.22B,1.33%
"Oct 04, 2009",9864.94,9488.73,9865.01,9481.09,918.22M,3.98%
"Sep 27, 2009",9487.67,9663.23,9834.48,9430.08,1.07B,-1.84%
"Sep 20, 2009",9665.19,9818.61,9917.99,9641.01,992.03M,-1.58%
"Sep 13, 2009",9820.2,9598.08,9854.58,9535.96,1.31B,2.24%
"Sep 06, 2009",9605.41,9440.13,9649.85,9439.98,824.09M,1.74%
"Aug 30, 2009",9441.27,9542.91,9557.95,9252.93,965.64M,-1.08%
"Aug 23, 2009",9544.2,9506.18,9630.2,9459.4,888.89M,0.40%
"Aug 16, 2009",9505.96,9313.85,9519.11,9116.52,987.80M,1.98%
"Aug 09, 2009",9321.4,9368.41,9424.11,9216.88,848.56M,-0.52%
"Aug 02, 2009",9370.07,9173.65,9437.71,9173.65,1.12B,2.16%
"Jul 26, 2009",9171.61,9093.09,9246.43,9007.47,1.06B,0.86%
"Jul 19, 2009",9093.24,8746.05,9100.88,8745.9,1.12B,3.99%
"Jul 12, 2009",8743.94,8146.82,8754.29,8130.42,1.27B,7.33%
"Jul 05, 2009",8146.52,8279.3,8327.97,8087.19,1.11B,-1.62%
"Jun 28, 2009",8280.74,8440.13,8580.47,8280.74,792.22M,-1.87%
"Jun 21, 2009",8438.39,8538.52,8538.83,8259.43,1.25B,-1.19%
"Jun 14, 2009",8539.73,8798.5,8798.5,8461.29,1.46B,-2.95%
"Jun 07, 2009",8799.26,8759.35,8877.93,8633.07,1.01B,0.41%
"May 31, 2009",8763.13,8501.53,8839.4,8501.29,1.36B,3.09%
"May 24, 2009",8500.33,8275.33,8522.95,8226.9,1.25B,2.69%
"May 17, 2009",8277.32,8270.15,8591.93,8221.01,1.58B,0.10%
"May 10, 2009",8268.64,8569.23,8569.23,8230.17,1.64B,-3.57%
"May 03, 2009",8574.65,8213.6,8587.55,8213.6,2.03B,4.41%
"Apr 26, 2009",8212.41,8073.82,8307.51,7938.98,1.44B,1.69%
"Apr 19, 2009",8076.29,8128.94,8128.94,7791.95,1.99B,-0.68%
"Apr 12, 2009",8131.33,8082.02,8190.66,7870.48,2.25B,0.59%
"Apr 05, 2009",8083.38,8016.16,8087.28,7750.85,1.24B,0.82%
"Mar 29, 2009",8017.59,7773.31,8075.73,7437.59,1.90B,3.10%
"Mar 22, 2009",7776.18,7279.25,7931.33,7278.78,2.07B,6.84%
"Mar 15, 2009",7278.38,7225.33,7571.64,7172.05,2.80B,0.75%
"Mar 08, 2009",7223.98,6625.74,7242.62,6516.86,2.50B,9.01%
"Mar 01, 2009",6626.94,7056.48,7058.95,6469.95,2.41B,-6.17%
"Feb 22, 2009",7062.93,7365.99,7441.02,7033.62,2.31B,-4.11%
"Feb 15, 2009",7365.67,7845.63,7845.63,7249.47,1.49B,-6.17%
"Feb 08, 2009",7850.41,8281.38,8315.07,7693.98,1.59B,-5.20%
"Feb 01, 2009",8280.59,8000.62,8312.37,7845.31,1.74B,3.50%
"Jan 25, 2009",8000.86,8078.04,8405.87,7961.92,1.47B,-0.95%
"Jan 18, 2009",8077.56,8279.63,8291.98,7909.03,1.62B,-2.46%
"Jan 11, 2009",8281.22,8599.26,8602.6,7995.13,1.81B,-3.70%
"Jan 04, 2009",8599.18,9027.13,9088.06,8576.96,1.15B,-4.82%
"Dec 28, 2008",9034.69,8515.87,9065.28,8364.06,756.75M,6.10%
"Dec 21, 2008",8515.55,8573.37,8604.12,8372.02,539.42M,-0.74%
"Dec 14, 2008",8579.11,8628.81,8961.26,8469.03,1.63B,-0.59%
"Dec 07, 2008",8629.68,8637.65,9026.41,8347.81,1.44B,-0.07%
"Nov 30, 2008",8635.42,8826.89,8827.05,8118.5,1.55B,-2.19%
"Nov 23, 2008",8829.04,8048.09,8831.35,8048.09,1.31B,9.73%
"Nov 16, 2008",8046.42,8494.84,8571.3,7449.38,2.09B,-5.31%
"Nov 09, 2008",8497.31,8946.6,9159.58,7965.42,1.57B,-4.99%
"Nov 02, 2008",8943.81,9326.04,9653.95,8637.17,1.29B,-4.09%
"Oct 26, 2008",9325.01,8375.92,9454.36,8143.59,1.55B,11.29%
"Oct 19, 2008",8378.95,8852.3,9284.55,8187.48,1.50B,-5.35%
"Oct 12, 2008",8852.22,8462.42,9794.37,8197.67,1.97B,4.75%
"Oct 05, 2008",8451.19,10322.52,10322.76,7882.51,2.34B,-18.15%
"Sep 28, 2008",10325.38,11139.62,11139.94,10310.25,1.66B,-7.34%
"Sep 21, 2008",11143.13,11394.42,11394.58,10753.57,1.05B,-2.15%
"Sep 14, 2008",11388.44,11416.37,11483.05,10459.44,2.53B,-0.29%
"Sep 07, 2008",11421.99,11224.87,11577.5,11098.67,1.23B,1.79%
"Aug 31, 2008",11220.96,11545.63,11790.17,11037.85,778.84M,-2.80%
"Aug 24, 2008",11543.96,11626.19,11715.18,11340.41,705.05M,-0.72%
"Aug 17, 2008",11628.06,11659.65,11690.43,11290.58,741.56M,-0.27%
"Aug 10, 2008",11659.9,11729.67,11867.11,11450.89,914.16M,-0.63%
"Aug 03, 2008",11734.32,11326.32,11759.96,11221.53,1.03B,3.60%
"Jul 27, 2008",11326.32,11369.47,11586.62,11125.13,1.02B,-0.39%
"Jul 20, 2008",11370.69,11495.02,11698.17,11325.1,1.18B,-1.09%
"Jul 13, 2008",11496.57,11103.64,11510.82,10827.71,1.56B,3.57%
"Jul 06, 2008",11100.54,11289.19,11418.24,10977.68,1.27B,-1.67%
"Jun 29, 2008",11288.54,11345.7,11437.3,11157.21,989.40M,-0.51%
"Jun 22, 2008",11346.51,11843.83,11986.96,11297.99,1.29B,-4.19%
"Jun 15, 2008",11842.69,12306.86,12322.82,11818.83,1.27B,-3.78%
"Jun 08, 2008",12307.35,12210.13,12369.23,12076.93,1.26B,0.80%
"Jun 01, 2008",12209.81,12637.67,12638.08,12192.06,1.21B,-3.39%
"May 25, 2008",12638.32,12479.63,12726.66,12442.59,831.86M,1.27%
"May 18, 2008",12479.63,12985.41,13136.69,12460.09,1.13B,-3.91%
"May 11, 2008",12986.8,12745.55,13001.94,12740.5,1.11B,1.89%
"May 04, 2008",12745.88,13056.57,13058.45,12715.02,1.01B,-2.39%
"Apr 27, 2008",13058.2,12890.76,13132.46,12793.1,1.15B,1.29%
"Apr 20, 2008",12891.86,12850.91,12942.26,12656.56,1.14B,0.33%
"Apr 13, 2008",12849.36,12324.77,12893.98,12269.81,1.22B,4.25%
"Apr 06, 2008",12325.42,12612.59,12733.66,12302.06,1.10B,-2.25%
"Mar 30, 2008",12609.42,12215.92,12696.29,12176.11,1.17B,3.22%
"Mar 23, 2008",12216.4,12361.97,12622.07,12196.87,1.18B,-1.17%
"Mar 16, 2008",12361.32,11946.45,12461.53,11756.6,1.58B,3.43%
"Mar 09, 2008",11951.09,11893.04,12303.35,11731.6,1.69B,0.48%
"Mar 02, 2008",11893.69,12264.36,12349.67,11819.69,1.50B,-3.04%
"Feb 24, 2008",12266.39,12380.77,12756.56,12223.57,1.44B,-0.93%
"Feb 17, 2008",12381.02,12349.59,12505.25,12155.26,1.16B,0.27%
"Feb 10, 2008",12348.21,12181.89,12573.13,12069.47,1.28B,1.36%
"Feb 03, 2008",12182.13,12743.11,12749.78,12103.37,1.46B,-4.40%
"Jan 27, 2008",12743.19,12205.71,12767.74,12112.14,1.67B,4.39%
"Jan 20, 2008",12207.17,12092.72,12486.89,11634.82,1.82B,0.89%
"Jan 13, 2008",12099.3,12613.78,12794.57,12022.48,2.01B,-4.02%
"Jan 06, 2008",12606.3,12801.15,12931.29,12501.76,1.59B,-1.51%
"Dec 30, 2007",12800.18,13364.16,13364.73,12789.04,911.65M,-4.23%
"Dec 23, 2007",13365.87,13450.73,13563.48,13298.15,497.51M,-0.63%
"Dec 16, 2007",13450.65,13339.2,13473.98,13092,1.32B,0.83%
"Dec 09, 2007",13339.85,13623.55,13780.11,13321.64,1.28B,-2.10%
"Dec 02, 2007",13625.58,13368.22,13668.1,13237.59,1.05B,1.90%
"Nov 25, 2007",13371.72,12979.99,13466.99,12724.09,1.39B,3.01%
"Nov 18, 2007",12980.88,13176.3,13176.3,12786.03,1.02B,-1.49%
"Nov 11, 2007",13176.79,13039.16,13367.17,12975.11,1.42B,1.03%
"Nov 04, 2007",13042.74,13592.58,13669.72,13017.3,1.55B,-4.06%
"Oct 28, 2007",13595.1,13807.35,13962.53,13446.02,1.29B,-1.53%
"Oct 21, 2007",13806.7,13521.62,13811.25,13407.49,1.28B,2.11%
"Oct 14, 2007",13522.02,14092.43,14118.52,13511.94,1.30B,-4.05%
"Oct 07, 2007",14093.08,14065.36,14198.1,13950.25,870.27M,0.19%
"Sep 30, 2007",14066.01,13895.71,14124.54,13893.51,880.75M,1.23%
"Sep 23, 2007",13895.63,13821.57,13924.81,13696.31,1.02B,0.55%
"Sep 16, 2007",13820.19,13441.95,13877.17,13362.37,1.34B,2.81%
"Sep 09, 2007",13442.52,13116.39,13469.27,13021.93,1.03B,2.51%
"Sep 02, 2007",13113.38,13358.39,13494.06,13082.17,936.01M,-1.83%
"Aug 26, 2007",13357.74,13377.16,13428.95,13034.78,1.04B,-0.16%
"Aug 19, 2007",13378.87,13079.08,13381.47,12982.75,1.03B,2.29%
"Aug 12, 2007",13079.08,13239.54,13338.15,12517.94,1.64B,-1.21%
"Aug 05, 2007",13239.54,13183.13,13695.82,13057.86,1.57B,0.44%
"Jul 29, 2007",13181.91,13266.21,13503.33,13132.65,1.54B,-0.63%
"Jul 22, 2007",13265.47,13851.73,13973.99,13265.47,1.57B,-4.23%
"Jul 15, 2007",13851.08,13907.09,14021.95,13797.67,1.44B,-0.40%
"Jul 08, 2007",13907.25,13612.66,13932.29,13474.79,1.22B,2.17%
"Jul 01, 2007",13611.68,13409.6,13633.63,13409.52,672.87M,1.51%
"Jun 24, 2007",13408.62,13360.09,13524.54,13259.86,1.21B,0.36%
"Jun 17, 2007",13360.26,13639,13674.36,13359.69,1.30B,-2.05%
"Jun 10, 2007",13639.48,13424.39,13688.66,13287.62,1.32B,1.60%
"Jun 03, 2007",13424.39,13667.21,13690.38,13251.53,1.18B,-1.78%
"May 27, 2007",13668.11,13507.28,13692,13456.73,886.69M,1.19%
"May 20, 2007",13507.28,13556.53,13624.55,13423.9,1.05B,-0.36%
"May 13, 2007",13556.53,13325.81,13558.48,13297.04,1.18B,1.73%
"May 06, 2007",13326.22,13264.13,13369.29,13210.9,1.15B,0.46%
"Apr 29, 2007",13264.62,13120.21,13284.53,13041.3,1.25B,1.10%
"Apr 22, 2007",13120.94,12961.98,13148,12901.68,1.23B,1.23%
"Apr 15, 2007",12961.98,12611.64,12966.29,12611.31,1.42B,2.77%
"Apr 08, 2007",12612.13,12562.64,12615.38,12428.22,1.09B,0.41%
"Apr 01, 2007",12560.2,12354.52,12572.47,12324.28,804.95M,1.67%
"Mar 25, 2007",12354.35,12480.37,12486.78,12242.6,1.10B,-1.01%
"Mar 18, 2007",12481.01,12110.41,12511.05,12110.41,1.09B,3.06%
"Mar 11, 2007",12110.41,12275.68,12349.95,11939.61,1.49B,-1.35%
"Mar 04, 2007",12276.32,12111.61,12330.88,12039.11,1.27B,1.34%
"Feb 25, 2007",12114.1,12647.88,12697.23,12059.54,1.72B,-4.22%
"Feb 18, 2007",12647.48,12766.85,12795.93,12628.02,841.52M,-0.94%
"Feb 11, 2007",12767.57,12580.11,12779.03,12536.21,1.02B,1.48%
"Feb 04, 2007",12580.83,12653.41,12700.28,12545.1,1.01B,-0.57%
"Jan 28, 2007",12653.49,12487.1,12683.93,12459.46,1.18B,1.33%
"Jan 21, 2007",12487.02,12565.53,12623.45,12431.34,1.27B,-0.62%
"Jan 14, 2007",12565.53,12555.84,12614,12523.55,1.05B,0.08%
"Jan 07, 2007",12556.08,12392.01,12561.04,12337.37,1.19B,1.27%
"Dec 31, 2006",12398.01,12459.54,12580.35,12365.41,821.48M,-0.52%
"Dec 24, 2006",12463.15,12341.94,12529.88,12337.05,542.16M,0.97%
"Dec 17, 2006",12343.22,12446.24,12498.47,12341.7,999.80M,-0.82%
"Dec 10, 2006",12445.52,12306.21,12486.3,12252.05,1.35B,1.12%
"Dec 03, 2006",12307.49,12195.57,12360.76,12195.57,1.22B,0.93%
"Nov 26, 2006",12194.13,12279.13,12279.53,12072.6,1.25B,-0.70%
"Nov 19, 2006",12280.17,12340.71,12361,12258.86,700.99M,-0.51%
"Nov 12, 2006",12342.56,12097.7,12342.56,12084.81,1.22B,1.93%
"Nov 05, 2006",12108.43,11985.16,12196.32,11984.76,1.17B,1.02%
"Oct 29, 2006",11986.04,12089.14,12123.96,11965.31,1.15B,-0.86%
"Oct 22, 2006",12090.26,12116.51,12167.02,11971.79,1.30B,0.73%
"Oct 15, 2006",12002.37,11961.31,12049.51,11887.19,1.43B,0.35%
"Oct 08, 2006",11960.51,11849.56,11960.51,11794.17,1.25B,0.93%
"Oct 01, 2006",11850.21,11678.99,11870.06,11653.06,1.21B,1.47%
"Sep 24, 2006",11679.07,11509.3,11741.99,11486,1.30B,1.49%
"Sep 17, 2006",11508.1,11559.97,11630.56,11474.56,1.04B,-0.46%
"Sep 10, 2006",11560.77,11389.87,11613.51,11342.17,1.24B,1.48%
"Sep 03, 2006",11392.11,11461.83,11488.17,11323.84,751.27M,-0.63%
"Aug 27, 2006",11464.15,11285.33,11476.48,11273.49,884.50M,1.60%
"Aug 20, 2006",11284.05,11380.67,11383.71,11260.28,901.23M,-0.86%
"Aug 13, 2006",11381.47,11089.07,11381.47,11079.78,1.16B,2.65%
"Aug 06, 2006",11088.03,11239.47,11276.29,11042.64,1.04B,-1.36%
"Jul 30, 2006",11240.35,11218.9,11344.17,11083.86,1.08B,0.18%
"Jul 23, 2006",11219.7,10868.7,11243.31,10868.62,1.39B,3.23%
"Jul 16, 2006",10868.38,10739.35,11038.48,10683.32,1.65B,1.20%
"Jul 09, 2006",10739.35,11091.71,11174.47,10701.34,1.41B,-3.17%
"Jul 02, 2006",11090.67,11149.34,11257.08,11066.01,861.36M,-0.53%
"Jun 25, 2006",11150.22,10990.29,11235.63,10902.48,1.44B,1.47%
"Jun 18, 2006",10989.09,11014.87,11131.73,10907.29,1.43B,-0.23%
"Jun 11, 2006",11014.55,10892,11045.2,10698.85,1.84B,1.13%
"Jun 04, 2006",10891.92,11247.55,11248.79,10757.55,1.69B,-3.16%
"May 28, 2006",11247.87,11277.25,11285.82,11085.38,1.18B,-0.27%
"May 21, 2006",11278.61,11143.42,11283.49,11030.47,1.66B,1.21%
"May 14, 2006",11144.06,11380.43,11460.55,11075.22,1.83B,-2.08%
"May 07, 2006",11380.99,11576.37,11670.19,11374.74,1.50B,-1.70%
"Apr 30, 2006",11577.74,11367.78,11586.38,11329.44,1.75B,1.85%
"Apr 23, 2006",11367.14,11346.81,11417.66,11260.84,1.89B,0.17%
"Apr 16, 2006",11347.45,11137.33,11405.88,11039.12,1.50B,1.88%
"Apr 09, 2006",11137.65,11119.88,11186.64,11053.17,916.92M,0.16%
"Apr 02, 2006",11120.04,11113,11269.3,11108.02,1.27B,0.10%
"Mar 26, 2006",11109.32,11280.13,11281.77,11105.65,1.37B,-1.51%
"Mar 19, 2006",11279.97,11278.93,11334.96,11221.54,1.46B,0.00%
"Mar 12, 2006",11279.65,11067.61,11290.07,11056.33,1.56B,1.84%
"Mar 05, 2006",11076.34,11022.47,11098.99,10922.73,1.38B,0.50%
"Feb 26, 2006",11021.59,11062.81,11132.61,10978.61,1.50B,-0.36%
"Feb 19, 2006",11061.85,11115.48,11159.18,11010.22,1.13B,-0.48%
"Feb 12, 2006",11115.32,10915.21,11131.95,10849.89,1.48B,1.80%
"Feb 05, 2006",10919.05,10793.3,10952.27,10737.67,1.56B,1.16%
"Jan 29, 2006",10793.62,10908.49,10967.57,10779.06,1.69B,-1.04%
"Jan 22, 2006",10907.21,10668.75,10932.34,10666.35,1.95B,2.25%
"Jan 15, 2006",10667.39,10957.87,10957.87,10661.15,1.50B,-2.67%
"Jan 08, 2006",10959.87,10959.47,11047.76,10921.53,1.29B,0.01%
"Jan 01, 2006",10959.31,10718.3,10968.84,10684.45,1.12B,2.26%
"Dec 25, 2005",10717.5,10883.75,10932.82,10709.42,678.45M,-1.52%
"Dec 18, 2005",10883.27,10875.51,10922.41,10789.62,1.20B,0.07%
"Dec 11, 2005",10875.59,10778.66,10940.34,10735.11,1.64B,0.90%
"Dec 04, 2005",10778.58,10876.95,10936.2,10729.67,1.24B,-0.91%
"Nov 27, 2005",10877.51,10932.74,10959.79,10803.87,1.24B,-0.49%
"Nov 20, 2005",10931.62,10766.33,10955.48,10761.05,920.67M,1.54%
"Nov 13, 2005",10766.33,10686.6,10796.26,10652.27,1.39B,0.75%
"Nov 06, 2005",10686.04,10531.24,10696.45,10519.39,1.18B,1.47%
"Oct 30, 2005",10530.76,10403.17,10561.16,10388.76,1.45B,1.23%
"Oct 23, 2005",10402.77,10216.11,10434.47,10216.11,1.30B,1.84%
"Oct 16, 2005",10215.22,10287.42,10432.78,10193.45,1.55B,-0.70%
"Oct 09, 2005",10287.34,10292.95,10323.12,10156.46,1.30B,-0.05%
"Oct 02, 2005",10292.31,10569.5,10608.56,10218.09,1.36B,-2.62%
"Sep 25, 2005",10568.7,10420.22,10569.81,10410.11,1.16B,1.43%
"Sep 18, 2005",10419.59,10641.87,10644.57,10350.96,1.24B,-2.09%
"Sep 11, 2005",10641.94,10678.41,10701.81,10520.93,1.42B,-0.34%
"Sep 04, 2005",10678.56,10447.69,10695.92,10447.69,930.59M,2.21%
"Aug 28, 2005",10447.37,10396.9,10513.76,10349.37,1.20B,0.48%
"Aug 21, 2005",10397.29,10559.23,10641.15,10383.98,1.06B,-1.53%
"Aug 14, 2005",10559.23,10599.19,10655.08,10503.37,1.07B,-0.39%
