DATE,PRICE,Open,High,Low,Change %
"Dec 05, 1982",0.9633,0.9633,0.9633,0.9633,0.07%
"Nov 28, 1982",0.9626,0.9626,0.9626,0.9626,0.92%
"Nov 21, 1982",0.9538,0.9538,0.9538,0.9538,0.89%
"Nov 14, 1982",0.9454,0.9454,0.9454,0.9454,0.64%
"Nov 07, 1982",0.9394,0.9394,0.9394,0.9394,0.56%
"Oct 31, 1982",0.9342,0.9342,0.9342,0.9342,-0.17%
"Oct 24, 1982",0.9358,0.9358,0.9358,0.9358,-0.47%
"Oct 17, 1982",0.9402,0.9402,0.9402,0.9402,-0.53%
"Oct 10, 1982",0.9452,0.9452,0.9452,0.9452,-0.66%
"Oct 03, 1982",0.9515,0.9515,0.9515,0.9515,0.31%
"Sep 26, 1982",0.9486,0.9486,0.9486,0.9486,-0.57%
"Sep 19, 1982",0.954,0.954,0.954,0.954,-0.43%
"Sep 12, 1982",0.9581,0.9581,0.9581,0.9581,-0.28%
"Sep 05, 1982",0.9608,0.9608,0.9608,0.9608,-0.64%
"Aug 29, 1982",0.967,0.967,0.967,0.967,-0.51%
"Aug 22, 1982",0.972,0.972,0.972,0.972,-0.38%
"Aug 15, 1982",0.9757,0.9757,0.9757,0.9757,0.10%
"Aug 08, 1982",0.9747,0.9747,0.9747,0.9747,-1.03%
"Aug 01, 1982",0.9848,0.9848,0.9848,0.9848,-0.42%
"Jul 25, 1982",0.989,0.989,0.989,0.989,-1.49%
"Jul 18, 1982",1.004,1.004,1.004,1.004,-0.83%
"Jul 11, 1982",1.0124,1.0124,1.0124,1.0124,-0.33%
"Jul 04, 1982",1.0158,1.0158,1.0158,1.0158,-0.40%
"Jun 27, 1982",1.0199,1.0199,1.0199,1.0199,-0.06%
"Jun 20, 1982",1.0205,1.0205,1.0205,1.0205,-0.76%
"Jun 13, 1982",1.0283,1.0283,1.0283,1.0283,-1.12%
"Jun 06, 1982",1.04,1.04,1.04,1.04,-0.73%
"May 30, 1982",1.0477,1.0477,1.0477,1.0477,-0.25%
"May 23, 1982",1.0503,1.0503,1.0503,1.0503,-0.71%
"May 16, 1982",1.0578,1.0578,1.0578,1.0578,-0.36%
"May 09, 1982",1.0616,1.0616,1.0616,1.0616,-0.60%
"May 02, 1982",1.068,1.068,1.068,1.068,0.62%
"Apr 25, 1982",1.0614,1.0614,1.0614,1.0614,0.69%
"Apr 18, 1982",1.0541,1.0541,1.0541,1.0541,0.60%
"Apr 11, 1982",1.0478,1.0478,1.0478,1.0478,0.27%
"Apr 04, 1982",1.045,1.045,1.045,1.045,-0.58%
"Mar 28, 1982",1.0511,1.0511,1.0511,1.0511,-0.20%
"Mar 21, 1982",1.0532,1.0532,1.0532,1.0532,-0.31%
"Mar 14, 1982",1.0565,1.0565,1.0565,1.0565,-0.28%
"Mar 07, 1982",1.0595,1.0595,1.0595,1.0595,-0.96%
"Feb 28, 1982",1.0698,1.0698,1.0698,1.0698,-0.34%
"Feb 21, 1982",1.0735,1.0735,1.0735,1.0735,-0.72%
"Feb 14, 1982",1.0813,1.0813,1.0813,1.0813,-0.52%
"Feb 07, 1982",1.087,1.087,1.087,1.087,-0.41%
"Jan 31, 1982",1.0915,1.0915,1.0915,1.0915,-0.68%
"Jan 24, 1982",1.099,1.099,1.099,1.099,-0.90%
"Jan 17, 1982",1.109,1.109,1.109,1.109,-0.45%
"Jan 10, 1982",1.114,1.114,1.114,1.114,-0.89%
"Jan 03, 1982",1.124,1.124,1.124,1.124,-0.32%
"Dec 27, 1981",1.1276,1.1276,1.1276,1.1276,0.07%
"Dec 20, 1981",1.1268,1.1268,1.1268,1.1268,-0.21%
"Dec 13, 1981",1.1292,1.1292,1.1292,1.1292,-0.41%
"Dec 06, 1981",1.1338,1.1338,1.1338,1.1338,-1.02%
"Nov 29, 1981",1.1455,1.1455,1.1455,1.1455,-0.49%
"Nov 22, 1981",1.1511,1.1511,1.1511,1.1511,0.48%
"Nov 15, 1981",1.1456,1.1456,1.1456,1.1456,0.16%
"Nov 08, 1981",1.1438,1.1438,1.1438,1.1438,0.14%
"Nov 01, 1981",1.1422,1.1422,1.1422,1.1422,0.53%
"Oct 25, 1981",1.1362,1.1362,1.1362,1.1362,-0.25%
"Oct 18, 1981",1.139,1.139,1.139,1.139,-0.29%
"Oct 11, 1981",1.1423,1.1423,1.1423,1.1423,-1.13%
"Oct 04, 1981",1.1554,1.1554,1.1554,1.1554,0.82%
"Sep 27, 1981",1.146,1.146,1.146,1.146,0.06%
"Sep 20, 1981",1.1453,1.1453,1.1453,1.1453,-0.94%
"Sep 13, 1981",1.1562,1.1562,1.1562,1.1562,1.18%
"Sep 06, 1981",1.1427,1.1427,1.1427,1.1427,-0.60%
"Aug 30, 1981",1.1496,1.1496,1.1496,1.1496,0.06%
"Aug 23, 1981",1.1489,1.1489,1.1489,1.1489,-0.24%
"Aug 16, 1981",1.1517,1.1517,1.1517,1.1517,1.28%
"Aug 09, 1981",1.1371,1.1371,1.1371,1.1371,0.36%
"Aug 02, 1981",1.133,1.133,1.133,1.133,-0.22%
"Jul 26, 1981",1.1355,1.1355,1.1355,1.1355,-0.43%
"Jul 19, 1981",1.1404,1.1404,1.1404,1.1404,-0.42%
"Jul 12, 1981",1.1452,1.1452,1.1452,1.1452,0.05%
"Jul 05, 1981",1.1446,1.1446,1.1446,1.1446,-0.11%
"Jun 28, 1981",1.1459,1.1459,1.1459,1.1459,-0.11%
"Jun 21, 1981",1.1472,1.1472,1.1472,1.1472,0.15%
"Jun 14, 1981",1.1455,1.1455,1.1455,1.1455,0.93%
"Jun 07, 1981",1.1349,1.1349,1.1349,1.1349,0.76%
"May 31, 1981",1.1263,1.1263,1.1263,1.1263,-1.17%
"May 24, 1981",1.1396,1.1396,1.1396,1.1396,-0.11%
"May 17, 1981",1.1408,1.1408,1.1408,1.1408,0.31%
"May 10, 1981",1.1373,1.1373,1.1373,1.1373,-0.59%
"May 03, 1981",1.144,1.144,1.144,1.144,-0.29%
"Apr 26, 1981",1.1473,1.1473,1.1473,1.1473,-0.45%
"Apr 19, 1981",1.1525,1.1525,1.1525,1.1525,0.32%
"Apr 12, 1981",1.1488,1.1488,1.1488,1.1488,-0.48%
"Apr 05, 1981",1.1543,1.1543,1.1543,1.1543,-0.38%
"Mar 29, 1981",1.1587,1.1587,1.1587,1.1587,-0.23%
"Mar 22, 1981",1.1614,1.1614,1.1614,1.1614,-1.04%
"Mar 15, 1981",1.1736,1.1736,1.1736,1.1736,0.96%
"Mar 08, 1981",1.1624,1.1624,1.1624,1.1624,0.58%
"Mar 01, 1981",1.1557,1.1557,1.1557,1.1557,0.16%
"Feb 22, 1981",1.1538,1.1538,1.1538,1.1538,-1.30%
"Feb 15, 1981",1.169,1.169,1.169,1.169,1.03%
"Feb 08, 1981",1.1571,1.1571,1.1571,1.1571,-0.70%
"Feb 01, 1981",1.1652,1.1652,1.1652,1.1652,-0.27%
"Jan 25, 1981",1.1684,1.1684,1.1684,1.1684,-1.06%
"Jan 18, 1981",1.1809,1.1809,1.1809,1.1809,0.15%
"Jan 11, 1981",1.1791,1.1791,1.1791,1.1791,-0.52%
"Jan 04, 1981",1.1853,1.1853,1.1853,1.1853,0.42%
"Dec 28, 1980",1.1804,1.1804,1.1804,1.1804,0.46%
"Dec 21, 1980",1.175,1.175,1.175,1.175,0.58%
"Dec 14, 1980",1.1682,1.1682,1.1682,1.1682,0.35%
"Dec 07, 1980",1.1641,1.1641,1.1641,1.1641,-0.29%
"Nov 30, 1980",1.1675,1.1675,1.1675,1.1675,0.29%
"Nov 23, 1980",1.1641,1.1641,1.1641,1.1641,-0.21%
"Nov 16, 1980",1.1666,1.1666,1.1666,1.1666,-0.19%
"Nov 09, 1980",1.1688,1.1688,1.1688,1.1688,0.31%
"Nov 02, 1980",1.1652,1.1652,1.1652,1.1652,-0.64%
"Oct 26, 1980",1.1727,1.1727,1.1727,1.1727,-0.09%
"Oct 19, 1980",1.1737,1.1737,1.1737,1.1737,-0.15%
"Oct 12, 1980",1.1755,1.1755,1.1755,1.1755,-0.08%
"Oct 05, 1980",1.1765,1.1765,1.1765,1.1765,0.11%
"Sep 28, 1980",1.1752,1.1752,1.1752,1.1752,0.36%
"Sep 21, 1980",1.171,1.171,1.171,1.171,-0.20%
"Sep 14, 1980",1.1734,1.1734,1.1734,1.1734,0.00%
"Sep 07, 1980",1.1734,1.1734,1.1734,1.1734,0.43%
"Aug 31, 1980",1.1684,1.1684,1.1684,1.1684,0.24%
"Aug 24, 1980",1.1656,1.1656,1.1656,1.1656,0.58%
"Aug 17, 1980",1.1589,1.1589,1.1589,1.1589,0.03%
"Aug 10, 1980",1.1586,1.1586,1.1586,1.1586,0.22%
"Aug 03, 1980",1.1561,1.1561,1.1561,1.1561,0.44%
"Jul 27, 1980",1.151,1.151,1.151,1.151,-0.68%
"Jul 20, 1980",1.1589,1.1589,1.1589,1.1589,-0.13%
"Jul 13, 1980",1.1604,1.1604,1.1604,1.1604,-0.16%
"Jul 06, 1980",1.1623,1.1623,1.1623,1.1623,0.35%
"Jun 29, 1980",1.1582,1.1582,1.1582,1.1582,0.13%
"Jun 22, 1980",1.1567,1.1567,1.1567,1.1567,0.10%
"Jun 15, 1980",1.1555,1.1555,1.1555,1.1555,-0.07%
"Jun 08, 1980",1.1563,1.1563,1.1563,1.1563,0.65%
"Jun 01, 1980",1.1488,1.1488,1.1488,1.1488,0.24%
"May 25, 1980",1.1461,1.1461,1.1461,1.1461,0.39%
"May 18, 1980",1.1416,1.1416,1.1416,1.1416,1.30%
"May 11, 1980",1.1269,1.1269,1.1269,1.1269,0.22%
"May 04, 1980",1.1244,1.1244,1.1244,1.1244,0.96%
"Apr 27, 1980",1.1137,1.1137,1.1137,1.1137,0.54%
"Apr 20, 1980",1.1077,1.1077,1.1077,1.1077,0.86%
"Apr 13, 1980",1.0983,1.0983,1.0983,1.0983,0.69%
"Apr 06, 1980",1.0908,1.0908,1.0908,1.0908,1.71%
"Mar 30, 1980",1.0725,1.0725,1.0725,1.0725,-1.05%
"Mar 23, 1980",1.0839,1.0839,1.0839,1.0839,-0.29%
"Mar 16, 1980",1.087,1.087,1.087,1.087,-0.63%
"Mar 09, 1980",1.0939,1.0939,1.0939,1.0939,-0.16%
"Mar 02, 1980",1.0957,1.0957,1.0957,1.0957,-0.11%
"Feb 24, 1980",1.0969,1.0969,1.0969,1.0969,-0.38%
"Feb 17, 1980",1.1011,1.1011,1.1011,1.1011,-0.82%
"Feb 10, 1980",1.1102,1.1102,1.1102,1.1102,0.23%
"Feb 03, 1980",1.1077,1.1077,1.1077,1.1077,0.15%
"Jan 27, 1980",1.106,1.106,1.106,1.106,-0.28%
"Jan 20, 1980",1.1091,1.1091,1.1091,1.1091,-0.13%
"Jan 13, 1980",1.1105,1.1105,1.1105,1.1105,-0.10%
"Jan 06, 1980",1.1116,1.1116,1.1116,1.1116,0.14%
"Dec 30, 1979",1.1101,1.1101,1.1101,1.1101,0.35%
"Dec 23, 1979",1.1062,1.1062,1.1062,1.1062,0.10%
"Dec 16, 1979",1.1051,1.1051,1.1051,1.1051,0.41%
"Dec 09, 1979",1.1006,1.1006,1.1006,1.1006,-0.05%
"Dec 02, 1979",1.1012,1.1012,1.1012,1.1012,0.58%
"Nov 25, 1979",1.0948,1.0948,1.0948,1.0948,0.32%
"Nov 18, 1979",1.0913,1.0913,1.0913,1.0913,-0.13%
"Nov 11, 1979",1.0927,1.0927,1.0927,1.0927,0.02%
"Nov 04, 1979",1.0925,1.0925,1.0925,1.0925,-0.74%
"Oct 28, 1979",1.1007,1.1007,1.1007,1.1007,-0.30%
"Oct 21, 1979",1.104,1.104,1.104,1.104,-0.81%
"Oct 14, 1979",1.113,1.113,1.113,1.113,-0.42%
"Oct 07, 1979",1.1177,1.1177,1.1177,1.1177,-0.71%
"Sep 30, 1979",1.1257,1.1257,1.1257,1.1257,-0.27%
"Sep 23, 1979",1.1287,1.1287,1.1287,1.1287,0.07%
"Sep 16, 1979",1.1279,1.1279,1.1279,1.1279,0.31%
"Sep 09, 1979",1.1244,1.1244,1.1244,1.1244,-0.44%
"Sep 02, 1979",1.1294,1.1294,1.1294,1.1294,0.11%
"Aug 26, 1979",1.1282,1.1282,1.1282,1.1282,-0.03%
"Aug 19, 1979",1.1285,1.1285,1.1285,1.1285,0.08%
"Aug 12, 1979",1.1276,1.1276,1.1276,1.1276,-0.33%
"Aug 05, 1979",1.1313,1.1313,1.1313,1.1313,0.04%
"Jul 29, 1979",1.1308,1.1308,1.1308,1.1308,-0.34%
"Jul 22, 1979",1.1347,1.1347,1.1347,1.1347,0.37%
"Jul 15, 1979",1.1305,1.1305,1.1305,1.1305,0.49%
"Jul 08, 1979",1.125,1.125,1.125,1.125,0.07%
"Jul 01, 1979",1.1242,1.1242,1.1242,1.1242,0.34%
"Jun 24, 1979",1.1204,1.1204,1.1204,1.1204,0.29%
"Jun 17, 1979",1.1172,1.1172,1.1172,1.1172,0.71%
"Jun 10, 1979",1.1093,1.1093,1.1093,1.1093,0.14%
"Jun 03, 1979",1.1077,1.1077,1.1077,1.1077,0.13%
"May 27, 1979",1.1063,1.1063,1.1063,1.1063,0.22%
"May 20, 1979",1.1039,1.1039,1.1039,1.1039,-0.20%
"May 13, 1979",1.1061,1.1061,1.1061,1.1061,-0.27%
"May 06, 1979",1.1091,1.1091,1.1091,1.1091,0.63%
"Apr 29, 1979",1.1022,1.1022,1.1022,1.1022,-0.28%
"Apr 22, 1979",1.1053,1.1053,1.1053,1.1053,-0.02%
"Apr 15, 1979",1.1055,1.1055,1.1055,1.1055,-0.32%
"Apr 08, 1979",1.109,1.109,1.109,1.109,-0.19%
"Apr 01, 1979",1.1111,1.1111,1.1111,1.1111,-0.63%
"Mar 25, 1979",1.1182,1.1182,1.1182,1.1182,-0.29%
"Mar 18, 1979",1.1215,1.1215,1.1215,1.1215,0.08%
"Mar 11, 1979",1.1206,1.1206,1.1206,1.1206,-0.38%
"Mar 04, 1979",1.1249,1.1249,1.1249,1.1249,0.06%
"Feb 25, 1979",1.1242,1.1242,1.1242,1.1242,-0.40%
"Feb 18, 1979",1.1287,1.1287,1.1287,1.1287,-0.36%
"Feb 11, 1979",1.1328,1.1328,1.1328,1.1328,-0.35%
"Feb 04, 1979",1.1368,1.1368,1.1368,1.1368,0.67%
"Jan 28, 1979",1.1292,1.1292,1.1292,1.1292,-0.63%
"Jan 21, 1979",1.1364,1.1364,1.1364,1.1364,-0.39%
"Jan 14, 1979",1.1409,1.1409,1.1409,1.1409,0.14%
"Jan 07, 1979",1.1393,1.1393,1.1393,1.1393,-0.43%
"Dec 31, 1978",1.1442,1.1442,1.1442,1.1442,-0.50%
"Dec 24, 1978",1.15,1.15,1.15,1.15,0.17%
"Dec 17, 1978",1.148,1.148,1.148,1.148,0.60%
"Dec 10, 1978",1.1412,1.1412,1.1412,1.1412,0.53%
"Dec 03, 1978",1.1352,1.1352,1.1352,1.1352,0.13%
"Nov 26, 1978",1.1337,1.1337,1.1337,1.1337,-0.40%
"Nov 19, 1978",1.1382,1.1382,1.1382,1.1382,-0.07%
"Nov 12, 1978",1.139,1.139,1.139,1.139,-1.15%
"Nov 05, 1978",1.1522,1.1522,1.1522,1.1522,-0.07%
"Oct 29, 1978",1.153,1.153,1.153,1.153,-2.39%
"Oct 22, 1978",1.1812,1.1812,1.1812,1.1812,0.71%
"Oct 15, 1978",1.1729,1.1729,1.1729,1.1729,0.94%
"Oct 08, 1978",1.162,1.162,1.162,1.162,0.16%
"Oct 01, 1978",1.1602,1.1602,1.1602,1.1602,0.29%
"Sep 24, 1978",1.1569,1.1569,1.1569,1.1569,-0.07%
"Sep 17, 1978",1.1577,1.1577,1.1577,1.1577,0.34%
"Sep 10, 1978",1.1538,1.1538,1.1538,1.1538,0.47%
"Sep 03, 1978",1.1484,1.1484,1.1484,1.1484,-0.16%
"Aug 27, 1978",1.1502,1.1502,1.1502,1.1502,0.44%
"Aug 20, 1978",1.1452,1.1452,1.1452,1.1452,-0.84%
"Aug 13, 1978",1.1549,1.1549,1.1549,1.1549,-0.65%
"Aug 06, 1978",1.1625,1.1625,1.1625,1.1625,0.57%
"Jul 30, 1978",1.1559,1.1559,1.1559,1.1559,-0.13%
"Jul 23, 1978",1.1574,1.1574,1.1574,1.1574,0.75%
"Jul 16, 1978",1.1488,1.1488,1.1488,1.1488,0.17%
"Jul 09, 1978",1.1468,1.1468,1.1468,1.1468,-0.17%
"Jul 02, 1978",1.1488,1.1488,1.1488,1.1488,0.12%
"Jun 25, 1978",1.1474,1.1474,1.1474,1.1474,0.35%
"Jun 18, 1978",1.1434,1.1434,1.1434,1.1434,0.60%
"Jun 11, 1978",1.1366,1.1366,1.1366,1.1366,0.31%
"Jun 04, 1978",1.1331,1.1331,1.1331,1.1331,0.03%
"May 28, 1978",1.1328,1.1328,1.1328,1.1328,0.51%
"May 21, 1978",1.1271,1.1271,1.1271,1.1271,0.02%
"May 14, 1978",1.1269,1.1269,1.1269,1.1269,-0.22%
"May 07, 1978",1.1294,1.1294,1.1294,1.1294,-0.34%
"Apr 30, 1978",1.1333,1.1333,1.1333,1.1333,-0.26%
"Apr 23, 1978",1.1362,1.1362,1.1362,1.1362,0.33%
"Apr 16, 1978",1.1325,1.1325,1.1325,1.1325,-1.12%
"Apr 09, 1978",1.1453,1.1453,1.1453,1.1453,-0.16%
"Apr 02, 1978",1.1471,1.1471,1.1471,1.1471,0.57%
"Mar 26, 1978",1.1406,1.1406,1.1406,1.1406,0.18%
"Mar 19, 1978",1.1386,1.1386,1.1386,1.1386,-0.23%
"Mar 12, 1978",1.1412,1.1412,1.1412,1.1412,0.41%
"Mar 05, 1978",1.1365,1.1365,1.1365,1.1365,-0.12%
"Feb 26, 1978",1.1379,1.1379,1.1379,1.1379,-0.12%
"Feb 19, 1978",1.1393,1.1393,1.1393,1.1393,0.26%
"Feb 12, 1978",1.1364,1.1364,1.1364,1.1364,0.06%
"Feb 05, 1978",1.1357,1.1357,1.1357,1.1357,-0.11%
"Jan 29, 1978",1.1369,1.1369,1.1369,1.1369,-0.26%
"Jan 22, 1978",1.1399,1.1399,1.1399,1.1399,0.18%
"Jan 15, 1978",1.1378,1.1378,1.1378,1.1378,0.18%
"Jan 08, 1978",1.1357,1.1357,1.1357,1.1357,-0.15%
"Jan 01, 1978",1.1374,1.1374,1.1374,1.1374,-0.35%
"Dec 25, 1977",1.1414,1.1414,1.1414,1.1414,0.60%
"Dec 18, 1977",1.1346,1.1346,1.1346,1.1346,0.10%
"Dec 11, 1977",1.1335,1.1335,1.1335,1.1335,0.25%
"Dec 04, 1977",1.1307,1.1307,1.1307,1.1307,0.12%
"Nov 27, 1977",1.1294,1.1294,1.1294,1.1294,-0.19%
"Nov 20, 1977",1.1315,1.1315,1.1315,1.1315,0.35%
"Nov 13, 1977",1.1275,1.1275,1.1275,1.1275,0.21%
"Nov 06, 1977",1.1251,1.1251,1.1251,1.1251,-0.03%
"Oct 30, 1977",1.1254,1.1254,1.1254,1.1254,0.20%
"Oct 23, 1977",1.1232,1.1232,1.1232,1.1232,-0.46%
"Oct 16, 1977",1.1284,1.1284,1.1284,1.1284,0.61%
"Oct 09, 1977",1.1216,1.1216,1.1216,1.1216,0.58%
"Oct 02, 1977",1.1151,1.1151,1.1151,1.1151,0.67%
"Sep 25, 1977",1.1077,1.1077,1.1077,1.1077,0.25%
"Sep 18, 1977",1.1049,1.1049,1.1049,1.1049,0.10%
"Sep 11, 1977",1.1038,1.1038,1.1038,1.1038,0.04%
"Sep 04, 1977",1.1034,1.1034,1.1034,1.1034,-0.02%
"Aug 28, 1977",1.1036,1.1036,1.1036,1.1036,-0.42%
"Aug 21, 1977",1.1082,1.1082,1.1082,1.1082,0.52%
"Aug 14, 1977",1.1025,1.1025,1.1025,1.1025,-0.10%
"Aug 07, 1977",1.1036,1.1036,1.1036,1.1036,-0.22%
"Jul 31, 1977",1.106,1.106,1.106,1.106,-1.47%
"Jul 24, 1977",1.1225,1.1225,1.1225,1.1225,-0.14%
"Jul 17, 1977",1.1241,1.1241,1.1241,1.1241,0.18%
"Jul 10, 1977",1.1221,1.1221,1.1221,1.1221,0.04%
"Jul 03, 1977",1.1216,1.1216,1.1216,1.1216,0.58%
"Jun 26, 1977",1.1151,1.1151,1.1151,1.1151,0.51%
"Jun 19, 1977",1.1094,1.1094,1.1094,1.1094,0.04%
"Jun 12, 1977",1.109,1.109,1.109,1.109,0.14%
"Jun 05, 1977",1.1075,1.1075,1.1075,1.1075,0.26%
"May 29, 1977",1.1046,1.1046,1.1046,1.1046,0.04%
"May 22, 1977",1.1042,1.1042,1.1042,1.1042,0.03%
"May 15, 1977",1.1039,1.1039,1.1039,1.1039,0.04%
"May 08, 1977",1.1035,1.1035,1.1035,1.1035,-0.21%
"May 01, 1977",1.1058,1.1058,1.1058,1.1058,0.12%
"Apr 24, 1977",1.1045,1.1045,1.1045,1.1045,0.03%
"Apr 17, 1977",1.1042,1.1042,1.1042,1.1042,-0.32%
"Apr 10, 1977",1.1077,1.1077,1.1077,1.1077,0.03%
"Apr 03, 1977",1.1074,1.1074,1.1074,1.1074,0.34%
"Mar 27, 1977",1.1036,1.1036,1.1036,1.1036,0.17%
"Mar 20, 1977",1.1017,1.1017,1.1017,1.1017,0.27%
"Mar 13, 1977",1.0987,1.0987,1.0987,1.0987,0.11%
"Mar 06, 1977",1.0975,1.0975,1.0975,1.0975,-0.11%
"Feb 27, 1977",1.0987,1.0987,1.0987,1.0987,0.33%
"Feb 20, 1977",1.0951,1.0951,1.0951,1.0951,-0.05%
"Feb 13, 1977",1.0957,1.0957,1.0957,1.0957,0.48%
"Feb 06, 1977",1.0905,1.0905,1.0905,1.0905,0.37%
"Jan 30, 1977",1.0865,1.0865,1.0865,1.0865,-0.05%
"Jan 23, 1977",1.087,1.087,1.087,1.087,0.04%
"Jan 16, 1977",1.0866,1.0866,1.0866,1.0866,0.14%
"Jan 09, 1977",1.0851,1.0851,1.0851,1.0851,-0.36%
"Jan 02, 1977",1.089,1.089,1.089,1.089,0.16%
"Dec 26, 1976",1.0873,1.0873,1.0873,1.0873,-0.11%
"Dec 19, 1976",1.0885,1.0885,1.0885,1.0885,2.81%
"Dec 12, 1976",1.0588,1.0588,1.0588,1.0588,-1.88%
"Dec 05, 1976",1.0791,1.0791,1.0791,1.0791,6.74%
"Nov 28, 1976",1.011,1.011,1.011,1.011,-18.00%
"Nov 21, 1976",1.2329,1.2329,1.2329,1.2329,-0.22%
"Nov 14, 1976",1.2356,1.2356,1.2356,1.2356,0.41%
"Nov 07, 1976",1.2306,1.2306,1.2306,1.2306,0.03%
"Oct 31, 1976",1.2302,1.2302,1.2302,1.2302,0.38%
"Oct 24, 1976",1.2255,1.2255,1.2255,1.2255,-0.74%
"Oct 17, 1976",1.2346,1.2346,1.2346,1.2346,0.07%
"Oct 10, 1976",1.2337,1.2337,1.2337,1.2337,-0.64%
"Oct 03, 1976",1.2416,1.2416,1.2416,1.2416,0.22%
"Sep 26, 1976",1.2389,1.2389,1.2389,1.2389,-0.35%
"Sep 19, 1976",1.2432,1.2432,1.2432,1.2432,-0.32%
"Sep 12, 1976",1.2472,1.2472,1.2472,1.2472,-0.01%
"Sep 05, 1976",1.2473,1.2473,1.2473,1.2473,0.03%
"Aug 29, 1976",1.2469,1.2469,1.2469,1.2469,0.09%
"Aug 22, 1976",1.2458,1.2458,1.2458,1.2458,-0.06%
"Aug 15, 1976",1.2466,1.2466,1.2466,1.2466,0.41%
"Aug 08, 1976",1.2415,1.2415,1.2415,1.2415,0.02%
"Aug 01, 1976",1.2413,1.2413,1.2413,1.2413,0.05%
"Jul 25, 1976",1.2407,1.2407,1.2407,1.2407,0.28%
"Jul 18, 1976",1.2372,1.2372,1.2372,1.2372,-0.07%
"Jul 11, 1976",1.2381,1.2381,1.2381,1.2381,0.23%
"Jul 04, 1976",1.2352,1.2352,1.2352,1.2352,-0.10%
"Jun 27, 1976",1.2364,1.2364,1.2364,1.2364,0.22%
"Jun 20, 1976",1.2337,1.2337,1.2337,1.2337,0.21%
"Jun 13, 1976",1.2311,1.2311,1.2311,1.2311,0.07%
"Jun 06, 1976",1.2303,1.2303,1.2303,1.2303,0.70%
"May 30, 1976",1.2217,1.2217,1.2217,1.2217,-0.64%
"May 23, 1976",1.2296,1.2296,1.2296,1.2296,-0.25%
"May 16, 1976",1.2327,1.2327,1.2327,1.2327,-0.44%
"May 09, 1976",1.2381,1.2381,1.2381,1.2381,-0.12%
"May 02, 1976",1.2396,1.2396,1.2396,1.2396,0.05%
"Apr 25, 1976",1.239,1.239,1.239,1.239,0.10%
"Apr 18, 1976",1.2378,1.2378,1.2378,1.2378,-0.30%
"Apr 11, 1976",1.2415,1.2415,1.2415,1.2415,0.14%
"Apr 04, 1976",1.2398,1.2398,1.2398,1.2398,-0.41%
"Mar 28, 1976",1.2449,1.2449,1.2449,1.2449,-0.36%
"Mar 21, 1976",1.2494,1.2494,1.2494,1.2494,0.24%
"Mar 14, 1976",1.2464,1.2464,1.2464,1.2464,-0.20%
"Mar 07, 1976",1.2489,1.2489,1.2489,1.2489,-0.68%
"Feb 29, 1976",1.2575,1.2575,1.2575,1.2575,-0.25%
"Feb 22, 1976",1.2607,1.2607,1.2607,1.2607,-0.04%
"Feb 15, 1976",1.2612,1.2612,1.2612,1.2612,-0.17%
"Feb 08, 1976",1.2634,1.2634,1.2634,1.2634,0.13%
"Feb 01, 1976",1.2618,1.2618,1.2618,1.2618,0.24%
"Jan 25, 1976",1.2588,1.2588,1.2588,1.2588,0.13%
"Jan 18, 1976",1.2572,1.2572,1.2572,1.2572,-0.13%
"Jan 11, 1976",1.2588,1.2588,1.2588,1.2588,0.00%
"Jan 04, 1976",1.2588,1.2588,1.2588,1.2588,0.13%
"Dec 28, 1975",1.2572,1.2572,1.2572,1.2572,0.02%
"Dec 21, 1975",1.2569,1.2569,1.2569,1.2569,0.06%
"Dec 14, 1975",1.2561,1.2561,1.2561,1.2561,0.07%
"Dec 07, 1975",1.2552,1.2552,1.2552,1.2552,-0.25%
"Nov 30, 1975",1.2583,1.2583,1.2583,1.2583,-0.09%
"Nov 23, 1975",1.2594,1.2594,1.2594,1.2594,-0.37%
"Nov 16, 1975",1.2641,1.2641,1.2641,1.2641,-0.09%
"Nov 09, 1975",1.2653,1.2653,1.2653,1.2653,-0.37%
"Nov 02, 1975",1.27,1.27,1.27,1.27,-0.08%
"Oct 26, 1975",1.271,1.271,1.271,1.271,0.19%
"Oct 19, 1975",1.2686,1.2686,1.2686,1.2686,0.22%
"Oct 12, 1975",1.2658,1.2658,1.2658,1.2658,0.24%
"Oct 05, 1975",1.2628,1.2628,1.2628,1.2628,0.25%
"Sep 28, 1975",1.2596,1.2596,1.2596,1.2596,0.14%
"Sep 21, 1975",1.2579,1.2579,1.2579,1.2579,-0.91%
"Sep 14, 1975",1.2695,1.2695,1.2695,1.2695,-0.73%
"Sep 07, 1975",1.2788,1.2788,1.2788,1.2788,-0.01%
"Aug 31, 1975",1.2789,1.2789,1.2789,1.2789,-0.04%
"Aug 24, 1975",1.2794,1.2794,1.2794,1.2794,-0.09%
"Aug 17, 1975",1.2806,1.2806,1.2806,1.2806,0.05%
"Aug 10, 1975",1.2799,1.2799,1.2799,1.2799,-0.69%
"Aug 03, 1975",1.2888,1.2888,1.2888,1.2888,-0.62%
"Jul 27, 1975",1.2968,1.2968,1.2968,1.2968,-0.46%
"Jul 20, 1975",1.3028,1.3028,1.3028,1.3028,-0.47%
"Jul 13, 1975",1.3089,1.3089,1.3089,1.3089,-0.74%
"Jul 06, 1975",1.3186,1.3186,1.3186,1.3186,-0.23%
"Jun 29, 1975",1.3217,1.3217,1.3217,1.3217,-0.56%
